AOI_ID,AOI_geometry_hash,GEE_collection_ID,acquisition_datetime,cloud_cover,exclusion_reason,experiment_design_hash,included,manifest_version,nominal_date,platform,processing_baseline_if_available,processing_version,product_version,query_config_hash,sensor,source_manifest_hash,system:id,system:index,system:time_start,window_end,window_start,year
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-06T03:55:53.002000+00:00,43.56,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-07-31,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/1_LC08_133034_20250706,,1751774153002,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-22T03:55:59.416000+00:00,15.59,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-07-31,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/1_LC08_133034_20250722,,1753156559416,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-08-23T03:56:10.377000+00:00,37.93,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-07-31,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/1_LC08_133034_20250823,,1755921370377,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-13T04:01:42.056000+00:00,66.36,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-07-31,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20250713,,1752379302056,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-29T04:01:47.139000+00:00,1.06,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-07-31,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20250729,,1753761707139,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-08-14T04:01:56.254000+00:00,1.99,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-07-31,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20250814,,1755144116254,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-13T04:02:05.951000+00:00,35.21,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-07-31,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20250713,,1752379325951,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-29T04:02:11.022000+00:00,5.76,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-07-31,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20250729,,1753761731022,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-08-14T04:02:20.149000+00:00,3.02,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-07-31,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20250814,,1755144140149,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-14T03:55:53.050000+00:00,13.46,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-07-31,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/2_LC09_133034_20250714,,1752465353050,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-30T03:55:59.878000+00:00,26.91,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-07-31,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/2_LC09_133034_20250730,,1753847759878,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-08-15T03:56:11.659000+00:00,7.91,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-07-31,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/2_LC09_133034_20250815,,1755230171659,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-05T04:01:37.406000+00:00,67.52,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-07-31,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/2_LC09_134033_20250705,,1751688097406,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-21T04:01:44.459000+00:00,25.67,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-07-31,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/2_LC09_134033_20250721,,1753070504459,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-08-22T04:02:00.900000+00:00,37.06,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-07-31,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/2_LC09_134033_20250822,,1755835320900,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-05T04:02:01.297000+00:00,75.84,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-07-31,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/2_LC09_134034_20250705,,1751688121297,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-21T04:02:08.350000+00:00,49.91,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-07-31,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/2_LC09_134034_20250721,,1753070528350,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-08-22T04:02:24.791000+00:00,45.35,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-07-31,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,53ae3d84f8ea88d31f20d7c3c17df17c504e26f724f1d8ef9b33441193d3d85f,landsat,bfb8a511c46c3f522babcd7281839fcc9f7e409e1265b02ed236c3d9092cdd86,LANDSAT/LC08/C02/T1_L2/2_LC09_134034_20250822,,1755835344791,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-06T03:55:53.002000+00:00,43.56,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-08-10,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/1_LC08_133034_20250706,,1751774153002,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-22T03:55:59.416000+00:00,15.59,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-08-10,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/1_LC08_133034_20250722,,1753156559416,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-08-23T03:56:10.377000+00:00,37.93,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-08-10,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/1_LC08_133034_20250823,,1755921370377,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-13T04:01:42.056000+00:00,66.36,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-08-10,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20250713,,1752379302056,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-29T04:01:47.139000+00:00,1.06,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-08-10,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20250729,,1753761707139,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-08-14T04:01:56.254000+00:00,1.99,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-08-10,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20250814,,1755144116254,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-13T04:02:05.951000+00:00,35.21,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-08-10,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20250713,,1752379325951,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-29T04:02:11.022000+00:00,5.76,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-08-10,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20250729,,1753761731022,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-08-14T04:02:20.149000+00:00,3.02,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-08-10,LANDSAT_8,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20250814,,1755144140149,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-14T03:55:53.050000+00:00,13.46,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-08-10,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/2_LC09_133034_20250714,,1752465353050,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-30T03:55:59.878000+00:00,26.91,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-08-10,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/2_LC09_133034_20250730,,1753847759878,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-08-15T03:56:11.659000+00:00,7.91,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-08-10,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/2_LC09_133034_20250815,,1755230171659,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-05T04:01:37.406000+00:00,67.52,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-08-10,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/2_LC09_134033_20250705,,1751688097406,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-21T04:01:44.459000+00:00,25.67,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-08-10,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/2_LC09_134033_20250721,,1753070504459,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-08-22T04:02:00.900000+00:00,37.06,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-08-10,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/2_LC09_134033_20250822,,1755835320900,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-05T04:02:01.297000+00:00,75.84,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-08-10,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/2_LC09_134034_20250705,,1751688121297,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-07-21T04:02:08.350000+00:00,49.91,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2025-08-10,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/2_LC09_134034_20250721,,1753070528350,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2025-08-22T04:02:24.791000+00:00,45.35,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2025-08-10,LANDSAT_9,LPGS_16.5.0,LPGS_16.5.0,Collection 2,3a0c1d9930a0a7e9e91e636bc7e24a50c69a5767c3a40c73f520c041334e8cd4,landsat,a120381610538738e35ab8fd773d896306a84fbb7b6d27303cdf82355fd47b3e,LANDSAT/LC08/C02/T1_L2/2_LC09_134034_20250822,,1755835344791,2025-08-25,2025-07-26,2025
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,LANDSAT/LC08/C02/T1_L2,2021-07-07T04:21:08.585000+00:00,14.63,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-20,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,55651ea7fa488ba96fd3ea313fb6fa2f34bee002efac1fdb80a59b595f976402,landsat,2a1def35f027a912bab7b2eb95130cc9b9f4694ae65670988ce769e29ef3efea,LANDSAT/LC08/C02/T1_L2/1_LC08_137035_20210707,,1625631668585,2021-08-04,2021-07-05,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,LANDSAT/LC08/C02/T1_L2,2021-08-08T04:21:20.577000+00:00,21.18,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-07-20,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,55651ea7fa488ba96fd3ea313fb6fa2f34bee002efac1fdb80a59b595f976402,landsat,2a1def35f027a912bab7b2eb95130cc9b9f4694ae65670988ce769e29ef3efea,LANDSAT/LC08/C02/T1_L2/1_LC08_137035_20210808,,1628396480577,2021-08-04,2021-07-05,2021
