sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,train_n,test_n,block_n,RMSE,MAE,Bias,R2,Pearson_r,n
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2024,2025,W2024,13783,4501,8,0.05962037884153418,0.0462182279081816,0.0031604046414067328,0.8967743360465315,0.9471348443371128,4501
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2022;2023,2025,W2022_2023,20923,5138,7,0.06392161810560576,0.04843004628236152,0.004446737359140764,0.8775443731705455,0.9370896431855722,5138
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2023;2024,2025,W2023_2024,20523,4975,7,0.06708055581223117,0.05143425701071461,0.0037286393791158673,0.8744432636971576,0.9353927360112045,4975
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,35118,8855,7,0.06267540996341171,0.04785725093719562,0.0029112741214784464,0.8857012476032295,0.9412631461762166,8855
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2022,2025,W2022,12706,3524,7,0.023531154944412182,0.016821560028249524,0.005030617506339638,0.895699676089851,0.9512010216074196,3524
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2023,2025,W2023,8400,2778,7,0.03412553672152325,0.025276499696286935,0.008702781585890272,0.8567018206221677,0.9307617324854026,2778
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2024,2025,W2024,12075,3476,7,0.028134500846642867,0.01981214352131813,0.004238532921531689,0.8837259967584148,0.942904700756333,3476
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,21106,6302,7,0.03005106162323751,0.022084060434665258,0.005672632876067146,0.8630009105058598,0.9326875516778231,6302
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,20475,6254,7,0.03149072487073716,0.023039343582710616,0.005925945551416563,0.8661578361088613,0.9339836959465748,6254
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,33181,9778,7,0.029411859177125202,0.021301735345730297,0.005205698660869862,0.8712915329134729,0.936752275482021,9778
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2022,2025,W2022,14703,4155,7,0.02269554803714635,0.015390449539694363,0.0034922863752997,0.9071053673054258,0.9547546961415759,4155
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2023,2025,W2023,14011,3956,7,0.026349846760760784,0.018766158195031576,0.0036319913964771426,0.9078129957711842,0.9537977616879574,3956
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2024,2025,W2024,14562,4133,7,0.02797954369956133,0.020209148576180277,-0.001404077385901185,0.8939416328355616,0.9456291328691101,4133
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2022;2023,2025,W2022_2023,28714,8111,7,0.02496363592872228,0.01724084319773426,0.0034723869328825876,0.9058303036473055,0.9531018115399826,8111
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2023;2024,2025,W2023_2024,28573,8089,7,0.028983374993300778,0.02045409541980667,0.0014991309430663995,0.8873752959692528,0.9421670735641542,8089
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,43276,12244,7,0.026962282922940676,0.018709633726470675,0.0022430868884982438,0.8944115159232611,0.9461804335599143,12244
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2022,2025,W2022,14925,4342,7,0.029697030314596758,0.021253370167964112,0.005804345865249378,0.857343659281788,0.9303568128638144,4342
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2023,2025,W2023,13060,3671,7,0.03746648095265376,0.02795435482042126,0.00995453592071213,0.8023436542466909,0.908318084095089,3671
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2024,2025,W2024,14910,4232,7,0.03260202115956441,0.024357988126572767,0.008402029539539146,0.8635455539728045,0.9363011771980746,4232
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2022;2023,2025,W2022_2023,27985,8013,7,0.03359342076759867,0.024407709690626157,0.007748264687444775,0.8322391142430117,0.9203453771626896,8013
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2023;2024,2025,W2023_2024,27970,7903,7,0.03509539946632488,0.026110939798240584,0.009132192943033947,0.8354309160352764,0.9234592271871023,7903
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,42895,12245,7,0.0333017510445639,0.024416661212521357,0.007968935621491998,0.8437735828629378,0.926235196820424,12245
