sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,status,held_out_year,train_n,test_n,RMSE,MAE,Bias,R2,Pearson_r,n
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,29265,14011,0.032805090961623734,0.024040619138479453,-0.01804431358400404,0.8949669414137725,0.9663256059305751,14011.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,28714,14562,0.04219394407709171,0.03018456503713968,0.024255826530372452,0.8350673912321188,0.9458322818849877,14562.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2022,13060,14925,0.035680638622517934,0.02413330026150021,-0.0023244928025385287,0.8552408687041664,0.9252651199910717,14925.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2023,14925,13060,0.04186033384752396,0.028412188019193402,0.002862955440472438,0.8154309283050031,0.9035848318402572,13060.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2023,14910,13060,0.04211411756734416,0.0293191326541349,0.005467509175935578,0.8131861963617353,0.9035147823162835,13060.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2024,13060,14910,0.036241492006629836,0.024751931624945548,-0.005267295027343252,0.8794878366898782,0.939168158551549,14910.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,27970,14925,0.03562248001509644,0.02462066676407071,0.0005825423231568835,0.8557123921092606,0.9252302349771179,14925.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,29835,13060,0.04195427458513157,0.028807584111622733,0.004093283576678067,0.8146015985662789,0.9035484129239315,13060.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,27985,14910,0.03607810066958753,0.02471460872038275,-0.003967278235153702,0.8805720225610401,0.9391674038159418,14910.0
