sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,n,block_n,RMSE,MAE,Bias,R2,Pearson_r,slope,intercept,train_n,train_block_n
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2024,2025,W2024,17860,35,0.02828557263221701,0.020223829105009437,-0.004497084435931162,0.9242928301773009,0.9670469677917982,0.9366638829163044,-0.10702604748263059,18695,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2022;2023,2025,W2022_2023,17860,35,0.030818037262309653,0.02501831087577018,0.015697611577275995,0.9101295301120691,0.9664386540604719,1.0090811804972573,-0.10475661593519081,36825,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2023;2024,2025,W2023_2024,17860,35,0.02827682051858845,0.022063041939488465,0.007213233733134365,0.9243396735098364,0.9664970755413558,0.9601152703877346,-0.10100255971020233,36662,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,17860,35,0.028510222071878217,0.022422659217676076,0.008407445029943467,0.9230854929807355,0.9664704414940009,0.9644159785437897,-0.10087688855220564,55520,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2022,2025,W2022,18857,35,0.039431253378084445,0.02701449764592711,-0.0018521448007672188,0.8499500296330096,0.9223954032293495,0.8367545536531671,-0.03646414757996527,19267,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2023,2025,W2023,18857,35,0.039858857752438734,0.026728964275864492,-0.004639011335834069,0.8466780098863358,0.9223854402791926,0.8161238797241077,-0.035143176889861544,16731,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2024,2025,W2024,18857,35,0.039547335525910124,0.027772075569385383,0.0008144035717705953,0.8490652613307558,0.9222866377977146,0.8216629959360076,-0.03074920913209006,19142,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2022;2023,2025,W2022_2023,18857,35,0.039626767955511386,0.026854865417992202,-0.0032714290634924723,0.8484583353189608,0.9223842538535867,0.824572221616096,-0.03545522355919861,35998,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2023;2024,2025,W2023_2024,18857,35,0.039609872170618406,0.027205366308117093,-0.0017242971487991525,0.8485875343253307,0.9223275108211141,0.8181336589070517,-0.03260249606672724,35873,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,18857,35,0.03954866164989646,0.02711658392353985,-0.0018620183898170658,0.8490551387002134,0.9223503121059042,0.8238406775859353,-0.03388481291854692,55140,35
