AOI_ID,FCOVER_cell_id,block_col,block_crs,block_id,block_row,block_size_m,cell_center_lat,cell_center_lon,cell_center_x_m,cell_center_y_m,cell_col,cell_row,development_reserve_assignment
AOI-02,AOI-02_r0043_c0008,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88392857143927,95.44047619172778,166960.83709153457,3644040.5309820226,8,43,development
AOI-02,AOI-02_r0043_c0009,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88392857143927,95.44345238220399,167239.44577702536,3644031.1251396174,9,43,development
AOI-02,AOI-02_r0043_c0010,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88392857143927,95.44642857268019,167518.0540917848,3644021.7271978664,10,43,development
AOI-02,AOI-02_r0043_c0011,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88392857143927,95.4494047631564,167796.66203612223,3644012.3371566874,11,43,development
AOI-02,AOI-02_r0043_c0012,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88392857143927,95.4523809536326,168075.26961034653,3644002.9550159946,12,43,development
AOI-02,AOI-02_r0043_c0013,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88392857143927,95.4553571441088,168353.87681476562,3643993.5807757075,13,43,development
AOI-02,AOI-02_r0043_c0014,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88392857143927,95.458333334585,168632.48364969104,3643984.214435744,14,43,development
AOI-02,AOI-02_r0043_c0015,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88392857143927,95.46130952506121,168911.0901154306,3643974.8559960206,15,43,development
AOI-02,AOI-02_r0043_c0016,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88392857143927,95.46428571553741,169189.6962122933,3643965.505456455,16,43,development
AOI-02,AOI-02_r0043_c0017,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88392857143927,95.46726190601362,169468.30194058846,3643956.1628169646,17,43,development
AOI-02,AOI-02_r0043_c0018,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88392857143927,95.47023809648982,169746.90730062505,3643946.8280774658,18,43,development
AOI-02,AOI-02_r0043_c0019,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.47321428696603,170025.5122927121,3643937.5012378795,19,43,development
AOI-02,AOI-02_r0043_c0020,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.47619047744223,170304.11691715894,3643928.1822981215,20,43,development
AOI-02,AOI-02_r0043_c0021,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.47916666791843,170582.7211742744,3643918.8712581093,21,43,development
AOI-02,AOI-02_r0043_c0022,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.48214285839464,170861.3250643665,3643909.5681177615,22,43,development
AOI-02,AOI-02_r0043_c0023,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.48511904887084,171139.92858774686,3643900.272876996,23,43,development
AOI-02,AOI-02_r0043_c0024,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.48809523934705,171418.53174472327,3643890.9855357306,24,43,development
AOI-02,AOI-02_r0043_c0025,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.49107142982325,171697.13453560456,3643881.706093884,25,43,development
AOI-02,AOI-02_r0043_c0026,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.49404762029945,171975.73696070036,3643872.4345513745,26,43,development
AOI-02,AOI-02_r0043_c0027,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.49702381077566,172254.33902031952,3643863.17090812,27,43,development
AOI-02,AOI-02_r0043_c0028,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.50000000125186,172532.94071477122,3643853.9151640376,28,43,development
AOI-02,AOI-02_r0043_c0029,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.50297619172807,172811.5420443645,3643844.6673190477,29,43,development
AOI-02,AOI-02_r0043_c0030,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.50595238220427,173090.1430094086,3643835.427373069,30,43,development
AOI-02,AOI-02_r0043_c0031,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.50892857268047,173368.74361021136,3643826.1953260177,31,43,development
AOI-02,AOI-02_r0043_c0032,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.51190476315668,173647.34384708444,3643816.971177815,32,43,development
AOI-02,AOI-02_r0043_c0033,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.51488095363288,173925.94372033566,3643807.754928377,33,43,development
AOI-02,AOI-02_r0043_c0034,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.51785714410909,174204.5432302741,3643798.5465776254,34,43,development
AOI-02,AOI-02_r0043_c0035,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.52083333458529,174483.14237720898,3643789.346125477,35,43,development
AOI-02,AOI-02_r0043_c0036,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88392857143927,95.5238095250615,174761.74116144958,3643780.1535718506,36,43,development
AOI-02,AOI-02_r0043_c0037,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.5267857155377,175040.33958330477,3643770.9689166667,37,43,development
AOI-02,AOI-02_r0043_c0038,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.5297619060139,175318.93764308392,3643761.7921598437,38,43,development
AOI-02,AOI-02_r0043_c0039,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.5327380964901,175597.53534109617,3643752.6233013,39,43,development
AOI-02,AOI-02_r0043_c0040,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.53571428696631,175876.13267764932,3643743.4623409556,40,43,development
AOI-02,AOI-02_r0043_c0041,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.53869047744251,176154.72965305526,3643734.309278729,41,43,development
AOI-02,AOI-02_r0043_c0042,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.54166666791872,176433.32626762154,3643725.1641145395,42,43,development
AOI-02,AOI-02_r0043_c0043,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.54464285839492,176711.9225216573,3643716.026848309,43,43,development
AOI-02,AOI-02_r0043_c0044,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.54761904887113,176990.51841547224,3643706.8974799537,44,43,development
AOI-02,AOI-02_r0043_c0045,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.55059523934733,177269.1139493751,3643697.7760093943,45,43,development
AOI-02,AOI-02_r0043_c0046,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.55357142982353,177547.70912367513,3643688.662436551,46,43,development
AOI-02,AOI-02_r0043_c0047,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.55654762029974,177826.30393868155,3643679.5567613416,47,43,development
AOI-02,AOI-02_r0043_c0048,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.55952381077594,178104.89839470346,3643670.458983689,48,43,development
AOI-02,AOI-02_r0043_c0049,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.56250000125215,178383.49249204894,3643661.3691035113,49,43,development
AOI-02,AOI-02_r0043_c0050,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.56547619172835,178662.08623102965,3643652.2871207274,50,43,development
AOI-02,AOI-02_r0043_c0051,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.56845238220455,178940.67961195327,3643643.2130352585,51,43,development
AOI-02,AOI-02_r0043_c0052,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.57142857268076,179219.27263512928,3643634.1468470246,52,43,development
AOI-02,AOI-02_r0043_c0053,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.57440476315696,179497.86530086672,3643625.0885559446,53,43,development
AOI-02,AOI-02_r0043_c0054,-70,EPSG:32647,AOI-02_b_-70_-111,-111,5000,32.88392857143927,95.57738095363317,179776.45760947495,3643616.0381619404,54,43,development
AOI-02,AOI-02_r0043_c0055,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.58035714410937,180055.04956126306,3643606.995664932,55,43,development
AOI-02,AOI-02_r0043_c0056,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.58333333458557,180333.64115654014,3643597.9610648383,56,43,development
AOI-02,AOI-02_r0043_c0057,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.58630952506178,180612.2323956156,3643588.934361581,57,43,development
AOI-02,AOI-02_r0043_c0058,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.58928571553798,180890.82327879727,3643579.915555079,58,43,development
AOI-02,AOI-02_r0043_c0059,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.59226190601419,181169.41380639694,3643570.904645255,59,43,development
AOI-02,AOI-02_r0043_c0060,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.59523809649039,181448.00397872255,3643561.9016320286,60,43,development
AOI-02,AOI-02_r0043_c0061,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.5982142869666,181726.59379608318,3643552.90651532,61,43,development
AOI-02,AOI-02_r0043_c0062,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.6011904774428,182005.18325878825,3643543.9192950507,62,43,development
AOI-02,AOI-02_r0043_c0063,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.604166667919,182283.77236714686,3643534.9399711397,63,43,development
AOI-02,AOI-02_r0043_c0064,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.6071428583952,182562.3611214683,3643525.9685435095,64,43,development
AOI-02,AOI-02_r0043_c0065,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.61011904887141,182840.94952206162,3643517.005012082,65,43,development
AOI-02,AOI-02_r0043_c0066,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.61309523934762,183119.53756923636,3643508.0493767755,66,43,development
AOI-02,AOI-02_r0043_c0067,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.61607142982382,183398.12526330038,3643499.1016375134,67,43,development
AOI-02,AOI-02_r0043_c0068,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.61904762030002,183676.71260456525,3643490.1617942164,68,43,development
AOI-02,AOI-02_r0043_c0069,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.62202381077623,183955.29959333903,3643481.229846805,69,43,development
AOI-02,AOI-02_r0043_c0070,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.62500000125243,184233.8862299311,3643472.3057952006,70,43,development
AOI-02,AOI-02_r0043_c0071,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.62797619172864,184512.4725146506,3643463.3896393236,71,43,development
AOI-02,AOI-02_r0043_c0072,-69,EPSG:32647,AOI-02_b_-69_-111,-111,5000,32.88392857143927,95.63095238220484,184791.05844780686,3643454.481379098,72,43,development
AOI-02,AOI-02_r0043_c0073,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.63392857268104,185069.64402970887,3643445.581014444,73,43,development
AOI-02,AOI-02_r0043_c0074,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.63690476315725,185348.22926066624,3643436.688545282,74,43,development
AOI-02,AOI-02_r0043_c0075,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.63988095363345,185626.81414098688,3643427.803971535,75,43,development
AOI-02,AOI-02_r0043_c0076,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.64285714410966,185905.39867098234,3643418.927293124,76,43,development
AOI-02,AOI-02_r0043_c0077,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.64583333458586,186183.9828509608,3643410.058509972,77,43,development
AOI-02,AOI-02_r0043_c0078,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.64880952506206,186462.56668123143,3643401.197622,78,43,development
AOI-02,AOI-02_r0043_c0079,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.65178571553827,186741.15016210364,3643392.3446291285,79,43,development
AOI-02,AOI-02_r0043_c0080,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.65476190601447,187019.7332938866,3643383.4995312816,80,43,development
AOI-02,AOI-02_r0043_c0081,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.65773809649068,187298.31607688952,3643374.6623283806,81,43,development
AOI-02,AOI-02_r0043_c0082,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.66071428696688,187576.89851142187,3643365.8330203486,82,43,development
AOI-02,AOI-02_r0043_c0083,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.66369047744308,187855.48059779266,3643357.011607105,83,43,development
AOI-02,AOI-02_r0043_c0084,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.66666666791929,188134.06233631028,3643348.1980885747,84,43,development
AOI-02,AOI-02_r0043_c0085,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.66964285839549,188412.64372728614,3643339.3924646797,85,43,development
AOI-02,AOI-02_r0043_c0086,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.6726190488717,188691.2247710285,3643330.5947353416,86,43,development
AOI-02,AOI-02_r0043_c0087,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.6755952393479,188969.80546784657,3643321.804900483,87,43,development
AOI-02,AOI-02_r0043_c0088,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.6785714298241,189248.38581804954,3643313.022960027,88,43,development
AOI-02,AOI-02_r0043_c0089,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.68154762030031,189526.96582194697,3643304.248913896,89,43,development
AOI-02,AOI-02_r0043_c0090,-68,EPSG:32647,AOI-02_b_-68_-111,-111,5000,32.88392857143927,95.68452381077651,189805.54547984793,3643295.4827620112,90,43,development
AOI-02,AOI-02_r0043_c0091,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.68750000125272,190084.12479206192,3643286.7245042976,91,43,development
AOI-02,AOI-02_r0043_c0092,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.69047619172892,190362.70375889796,3643277.9741406767,92,43,development
AOI-02,AOI-02_r0043_c0093,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.69345238220512,190641.2823806643,3643269.231671073,93,43,development
AOI-02,AOI-02_r0043_c0094,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.69642857268133,190919.86065767275,3643260.4970954065,94,43,development
AOI-02,AOI-02_r0043_c0095,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.69940476315753,191198.4385902313,3643251.7704136022,95,43,development
AOI-02,AOI-02_r0043_c0096,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.70238095363374,191477.01617864933,3643243.0516255833,96,43,development
AOI-02,AOI-02_r0043_c0097,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.70535714410994,191755.5934232361,3643234.340731273,97,43,development
AOI-02,AOI-02_r0043_c0098,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.70833333458614,192034.170324301,3643225.6377305947,98,43,development
AOI-02,AOI-02_r0043_c0099,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.71130952506235,192312.74688215315,3643216.94262347,99,43,development
AOI-02,AOI-02_r0043_c0100,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.71428571553855,192591.3230971021,3643208.2554098233,100,43,development
AOI-02,AOI-02_r0043_c0101,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.71726190601476,192869.89896945702,3643199.5760895787,101,43,development
AOI-02,AOI-02_r0043_c0102,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.72023809649096,193148.4744995262,3643190.904662659,102,43,development
AOI-02,AOI-02_r0043_c0103,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.72321428696716,193427.04968762136,3643182.2411289876,103,43,development
AOI-02,AOI-02_r0043_c0104,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.72619047744337,193705.6245340504,3643173.5854884894,104,43,development
AOI-02,AOI-02_r0043_c0105,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.72916666791957,193984.19903912296,3643164.9377410877,105,43,development
AOI-02,AOI-02_r0043_c0106,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.73214285839578,194262.77320314822,3643156.297886705,106,43,development
AOI-02,AOI-02_r0043_c0107,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.73511904887198,194541.34702643543,3643147.6659252653,107,43,development
AOI-02,AOI-02_r0043_c0108,-67,EPSG:32647,AOI-02_b_-67_-111,-111,5000,32.88392857143927,95.73809523934818,194819.92050929408,3643139.0418566945,108,43,development
AOI-02,AOI-02_r0043_c0109,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.74107142982439,195098.49365203356,3643130.425680915,109,43,development
AOI-02,AOI-02_r0043_c0110,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.74404762030059,195377.06645496312,3643121.8173978515,110,43,development
AOI-02,AOI-02_r0043_c0111,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.7470238107768,195655.63891839096,3643113.217007428,111,43,development
AOI-02,AOI-02_r0043_c0112,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.750000001253,195934.21104262874,3643104.624509568,112,43,development
AOI-02,AOI-02_r0043_c0113,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.7529761917292,196212.78282798477,3643096.0399041967,113,43,development
AOI-02,AOI-02_r0043_c0114,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.75595238220541,196491.35427476827,3643087.4631912378,114,43,development
AOI-02,AOI-02_r0043_c0115,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.75892857268161,196769.92538328876,3643078.8943706155,115,43,development
AOI-02,AOI-02_r0043_c0116,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.76190476315782,197048.49615385546,3643070.3334422563,116,43,development
AOI-02,AOI-02_r0043_c0117,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.76488095363402,197327.0665867778,3643061.7804060825,117,43,development
AOI-02,AOI-02_r0043_c0118,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.76785714411022,197605.6366823652,3643053.235262019,118,43,development
AOI-02,AOI-02_r0043_c0119,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.77083333458643,197884.20644092705,3643044.6980099925,119,43,development
AOI-02,AOI-02_r0043_c0120,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.77380952506263,198162.77586277126,3643036.168649925,120,43,development
AOI-02,AOI-02_r0043_c0121,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.77678571553884,198441.34494821,3643027.6471817433,121,43,development
AOI-02,AOI-02_r0043_c0122,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.77976190601504,198719.91369755118,3643019.133605371,122,43,development
AOI-02,AOI-02_r0043_c0123,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.78273809649124,198998.4821111043,3643010.6279207347,123,43,development
AOI-02,AOI-02_r0043_c0124,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.78571428696745,199277.0501891786,3643002.1301277573,124,43,development
AOI-02,AOI-02_r0043_c0125,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.78869047744365,199555.61793208373,3642993.640226366,125,43,development
AOI-02,AOI-02_r0043_c0126,-66,EPSG:32647,AOI-02_b_-66_-111,-111,5000,32.88392857143927,95.79166666791986,199834.18534012884,3642985.158216485,126,43,development
AOI-02,AOI-02_r0043_c0127,-65,EPSG:32647,AOI-02_b_-65_-111,-111,5000,32.88392857143927,95.79464285839606,200112.7524136235,3642976.6840980398,127,43,development
AOI-02,AOI-02_r0044_c0000,-73,EPSG:32647,AOI-02_b_-73_-111,-111,5000,32.88095238096308,95.41666666791815,164720.72759524098,3643785.860837769,0,44,development
AOI-02,AOI-02_r0044_c0001,-73,EPSG:32647,AOI-02_b_-73_-111,-111,5000,32.88095238096308,95.41964285839435,164999.34862175782,3643776.3922296874,1,44,development
AOI-02,AOI-02_r0044_c0002,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.42261904887056,165277.96927497222,3643766.9315225566,2,44,development
AOI-02,AOI-02_r0044_c0003,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.42559523934676,165556.5895551932,3643757.478716297,3,44,development
AOI-02,AOI-02_r0044_c0004,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.42857142982297,165835.20946272858,3643748.033810823,4,44,development
AOI-02,AOI-02_r0044_c0005,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.43154762029917,166113.82899789012,3643738.5968060507,5,44,development
AOI-02,AOI-02_r0044_c0006,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.43452381077537,166392.44816098566,3643729.1677018977,6,44,development
AOI-02,AOI-02_r0044_c0007,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.43750000125158,166671.06695232418,3643719.746498282,7,44,development
AOI-02,AOI-02_r0044_c0008,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.44047619172778,166949.6853722151,3643710.3331951196,8,44,development
AOI-02,AOI-02_r0044_c0009,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.44345238220399,167228.30342096736,3643700.927792327,9,44,development
AOI-02,AOI-02_r0044_c0010,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.44642857268019,167506.92109889025,3643691.5302898213,10,44,development
AOI-02,AOI-02_r0044_c0011,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.4494047631564,167785.5384062929,3643682.1406875206,11,44,development
AOI-02,AOI-02_r0044_c0012,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.4523809536326,168064.15534348425,3643672.7589853415,12,44,development
AOI-02,AOI-02_r0044_c0013,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.4553571441088,168342.7719107726,3643663.3851832016,13,44,development
AOI-02,AOI-02_r0044_c0014,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.458333334585,168621.3881084693,3643654.019281019,14,44,development
AOI-02,AOI-02_r0044_c0015,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.46130952506121,168900.00393688236,3643644.6612787084,15,44,development
AOI-02,AOI-02_r0044_c0016,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.46428571553741,169178.619396321,3643635.31117619,16,44,development
AOI-02,AOI-02_r0044_c0017,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.46726190601362,169457.23448709422,3643625.968973382,17,44,development
AOI-02,AOI-02_r0044_c0018,-72,EPSG:32647,AOI-02_b_-72_-111,-111,5000,32.88095238096308,95.47023809648982,169735.84920951148,3643616.6346701984,18,44,development
AOI-02,AOI-02_r0044_c0019,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88095238096308,95.47321428696603,170014.46356388176,3643607.30826656,19,44,development
AOI-02,AOI-02_r0044_c0020,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88095238096308,95.47619047744223,170293.0775505142,3643597.989762384,20,44,development
AOI-02,AOI-02_r0044_c0021,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88095238096308,95.47916666791843,170571.69116971816,3643588.679157588,21,44,development
AOI-02,AOI-02_r0044_c0022,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88095238096308,95.48214285839464,170850.30442180147,3643579.3764520893,22,44,development
AOI-02,AOI-02_r0044_c0023,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88095238096308,95.48511904887084,171128.91730707587,3643570.081645807,23,44,development
AOI-02,AOI-02_r0044_c0024,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88095238096308,95.48809523934705,171407.52982584917,3643560.7947386582,24,44,development
AOI-02,AOI-02_r0044_c0025,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88095238096308,95.49107142982325,171686.14197843068,3643551.5157305617,25,44,development
AOI-02,AOI-02_r0044_c0026,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88095238096308,95.49404762029945,171964.7537651296,3643542.2446214356,26,44,development
AOI-02,AOI-02_r0044_c0027,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88095238096308,95.49702381077566,172243.36518625513,3643532.9814111977,27,44,development
AOI-02,AOI-02_r0044_c0028,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88095238096308,95.50000000125186,172521.97624211642,3643523.726099767,28,44,development
AOI-02,AOI-02_r0044_c0029,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88095238096308,95.50297619172807,172800.5869330227,3643514.4786870615,29,44,development
AOI-02,AOI-02_r0044_c0030,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88095238096308,95.50595238220427,173079.19725928328,3643505.2391730007,30,44,development
AOI-02,AOI-02_r0044_c0031,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88095238096308,95.50892857268047,173357.80722120602,3643496.0075575016,31,44,development
AOI-02,AOI-02_r0044_c0032,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88095238096308,95.51190476315668,173636.4168191026,3643486.783840484,32,44,development
AOI-02,AOI-02_r0044_c0033,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88095238096308,95.51488095363288,173915.02605328098,3643477.568021865,33,44,development
AOI-02,AOI-02_r0044_c0034,-71,EPSG:32647,AOI-02_b_-71_-111,-111,5000,32.88095238096308,95.51785714410909,174193.63492405054,3643468.360101566,34,44,development
