AOI_ID,cloud_system:id,cloud_system:index,included,join_status,nominal_date,s2_system:id,s2_system:index,source_manifest_hash,year
AOI-01,,,False,NOT_REQUIRED,2024-08-10,COPERNICUS/S2_SR_HARMONIZED/20240719T042709_20240719T043643_T46SEF,20240719T042709_20240719T043643_T46SEF,fc493864c107c2fa00aac31fa44a121802c289146d638235f2eacc4750545366,2024
AOI-01,,,False,NOT_REQUIRED,2024-08-10,COPERNICUS/S2_SR_HARMONIZED/20240722T043709_20240722T044648_T46SEF,20240722T043709_20240722T044648_T46SEF,fc493864c107c2fa00aac31fa44a121802c289146d638235f2eacc4750545366,2024
AOI-01,,,False,NOT_REQUIRED,2024-08-10,COPERNICUS/S2_SR_HARMONIZED/20240724T042711_20240724T043259_T46SEF,20240724T042711_20240724T043259_T46SEF,fc493864c107c2fa00aac31fa44a121802c289146d638235f2eacc4750545366,2024
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20240729T042709_20240729T043750_T46SEF,20240729T042709_20240729T043750_T46SEF,True,MATCHED,2024-08-10,COPERNICUS/S2_SR_HARMONIZED/20240729T042709_20240729T043750_T46SEF,20240729T042709_20240729T043750_T46SEF,fc493864c107c2fa00aac31fa44a121802c289146d638235f2eacc4750545366,2024
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20240803T042711_20240803T043429_T46SEF,20240803T042711_20240803T043429_T46SEF,True,MATCHED,2024-08-10,COPERNICUS/S2_SR_HARMONIZED/20240803T042711_20240803T043429_T46SEF,20240803T042711_20240803T043429_T46SEF,fc493864c107c2fa00aac31fa44a121802c289146d638235f2eacc4750545366,2024
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20240806T043701_20240806T044802_T46SEF,20240806T043701_20240806T044802_T46SEF,True,MATCHED,2024-08-10,COPERNICUS/S2_SR_HARMONIZED/20240806T043701_20240806T044802_T46SEF,20240806T043701_20240806T044802_T46SEF,fc493864c107c2fa00aac31fa44a121802c289146d638235f2eacc4750545366,2024
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20240811T043709_20240811T043704_T46SEF,20240811T043709_20240811T043704_T46SEF,True,MATCHED,2024-08-10,COPERNICUS/S2_SR_HARMONIZED/20240811T043709_20240811T043704_T46SEF,20240811T043709_20240811T043704_T46SEF,fc493864c107c2fa00aac31fa44a121802c289146d638235f2eacc4750545366,2024
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20240813T042701_20240813T043352_T46SEF,20240813T042701_20240813T043352_T46SEF,True,MATCHED,2024-08-10,COPERNICUS/S2_SR_HARMONIZED/20240813T042701_20240813T043352_T46SEF,20240813T042701_20240813T043352_T46SEF,fc493864c107c2fa00aac31fa44a121802c289146d638235f2eacc4750545366,2024
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20240816T043701_20240816T043947_T46SEF,20240816T043701_20240816T043947_T46SEF,True,MATCHED,2024-08-10,COPERNICUS/S2_SR_HARMONIZED/20240816T043701_20240816T043947_T46SEF,20240816T043701_20240816T043947_T46SEF,fc493864c107c2fa00aac31fa44a121802c289146d638235f2eacc4750545366,2024
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20240818T042709_20240818T042839_T46SEF,20240818T042709_20240818T042839_T46SEF,True,MATCHED,2024-08-10,COPERNICUS/S2_SR_HARMONIZED/20240818T042709_20240818T042839_T46SEF,20240818T042709_20240818T042839_T46SEF,fc493864c107c2fa00aac31fa44a121802c289146d638235f2eacc4750545366,2024
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20240821T043659_20240821T044246_T46SEF,20240821T043659_20240821T044246_T46SEF,True,MATCHED,2024-08-10,COPERNICUS/S2_SR_HARMONIZED/20240821T043659_20240821T044246_T46SEF,20240821T043659_20240821T044246_T46SEF,fc493864c107c2fa00aac31fa44a121802c289146d638235f2eacc4750545366,2024
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20240823T042701_20240823T043652_T46SEF,20240823T042701_20240823T043652_T46SEF,True,MATCHED,2024-08-10,COPERNICUS/S2_SR_HARMONIZED/20240823T042701_20240823T043652_T46SEF,20240823T042701_20240823T043652_T46SEF,fc493864c107c2fa00aac31fa44a121802c289146d638235f2eacc4750545366,2024
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250709T042731_20250709T042907_T46SEF,20250709T042731_20250709T042907_T46SEF,True,MATCHED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250709T042731_20250709T042907_T46SEF,20250709T042731_20250709T042907_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250712T043721_20250712T044719_T46SEF,20250712T043721_20250712T044719_T46SEF,True,MATCHED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250712T043721_20250712T044719_T46SEF,20250712T043721_20250712T044719_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250714T042709_20250714T043314_T46SEF,20250714T042709_20250714T043314_T46SEF,True,MATCHED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250714T042709_20250714T043314_T46SEF,20250714T042709_20250714T043314_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250714T044241_20250714T044238_T46SEF,20250714T044241_20250714T044238_T46SEF,True,MATCHED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250714T044241_20250714T044238_T46SEF,20250714T044241_20250714T044238_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250717T043709_20250717T044347_T46SEF,20250717T043709_20250717T044347_T46SEF,True,MATCHED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250717T043709_20250717T044347_T46SEF,20250717T043709_20250717T044347_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250722T043721_20250722T043723_T46SEF,20250722T043721_20250722T043723_T46SEF,True,MATCHED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250722T043721_20250722T043723_T46SEF,20250722T043721_20250722T043723_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250724T042709_20250724T043548_T46SEF,20250724T042709_20250724T043548_T46SEF,True,MATCHED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250724T042709_20250724T043548_T46SEF,20250724T042709_20250724T043548_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250727T043659_20250727T044403_T46SEF,20250727T043659_20250727T044403_T46SEF,True,MATCHED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250727T043659_20250727T044403_T46SEF,20250727T043659_20250727T044403_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250729T042721_20250729T042724_T46SEF,20250729T042721_20250729T042724_T46SEF,True,MATCHED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250729T042721_20250729T042724_T46SEF,20250729T042721_20250729T042724_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250731T043231_20250731T043231_T46SEF,20250731T043231_20250731T043231_T46SEF,True,MATCHED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250731T043231_20250731T043231_T46SEF,20250731T043231_20250731T043231_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250803T042709_20250803T043640_T46SEF,20250803T042709_20250803T043640_T46SEF,True,MATCHED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250803T042709_20250803T043640_T46SEF,20250803T042709_20250803T043640_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250803T044241_20250803T044522_T46SEF,20250803T044241_20250803T044522_T46SEF,True,MATCHED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250803T044241_20250803T044522_T46SEF,20250803T044241_20250803T044522_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,,,False,NOT_REQUIRED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250808T042721_20250808T042739_T46SEF,20250808T042721_20250808T042739_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,,,False,NOT_REQUIRED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250811T043721_20250811T043759_T46SEF,20250811T043721_20250811T043759_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,,,False,NOT_REQUIRED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250813T042709_20250813T043237_T46SEF,20250813T042709_20250813T043237_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,,,False,NOT_REQUIRED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250818T042721_20250818T043428_T46SEF,20250818T042721_20250818T043428_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,,,False,NOT_REQUIRED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250820T043231_20250820T043618_T46SEF,20250820T043231_20250820T043618_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,,,False,NOT_REQUIRED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250821T043721_20250821T044654_T46SEF,20250821T043721_20250821T044654_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,,,False,NOT_REQUIRED,2025-07-20,COPERNICUS/S2_SR_HARMONIZED/20250823T044231_20250823T044233_T46SEF,20250823T044231_20250823T044233_T46SEF,9a1d63d43ab0340e248ab6d0caf4f1f312c66168123533e9799ba98c5de84b1f,2025
AOI-01,,,False,NOT_REQUIRED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250709T042731_20250709T042907_T46SEF,20250709T042731_20250709T042907_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,,,False,NOT_REQUIRED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250712T043721_20250712T044719_T46SEF,20250712T043721_20250712T044719_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,,,False,NOT_REQUIRED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250714T042709_20250714T043314_T46SEF,20250714T042709_20250714T043314_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,,,False,NOT_REQUIRED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250714T044241_20250714T044238_T46SEF,20250714T044241_20250714T044238_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250717T043709_20250717T044347_T46SEF,20250717T043709_20250717T044347_T46SEF,True,MATCHED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250717T043709_20250717T044347_T46SEF,20250717T043709_20250717T044347_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250722T043721_20250722T043723_T46SEF,20250722T043721_20250722T043723_T46SEF,True,MATCHED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250722T043721_20250722T043723_T46SEF,20250722T043721_20250722T043723_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250724T042709_20250724T043548_T46SEF,20250724T042709_20250724T043548_T46SEF,True,MATCHED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250724T042709_20250724T043548_T46SEF,20250724T042709_20250724T043548_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250727T043659_20250727T044403_T46SEF,20250727T043659_20250727T044403_T46SEF,True,MATCHED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250727T043659_20250727T044403_T46SEF,20250727T043659_20250727T044403_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250729T042721_20250729T042724_T46SEF,20250729T042721_20250729T042724_T46SEF,True,MATCHED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250729T042721_20250729T042724_T46SEF,20250729T042721_20250729T042724_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250731T043231_20250731T043231_T46SEF,20250731T043231_20250731T043231_T46SEF,True,MATCHED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250731T043231_20250731T043231_T46SEF,20250731T043231_20250731T043231_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250803T042709_20250803T043640_T46SEF,20250803T042709_20250803T043640_T46SEF,True,MATCHED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250803T042709_20250803T043640_T46SEF,20250803T042709_20250803T043640_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250803T044241_20250803T044522_T46SEF,20250803T044241_20250803T044522_T46SEF,True,MATCHED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250803T044241_20250803T044522_T46SEF,20250803T044241_20250803T044522_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250808T042721_20250808T042739_T46SEF,20250808T042721_20250808T042739_T46SEF,True,MATCHED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250808T042721_20250808T042739_T46SEF,20250808T042721_20250808T042739_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250811T043721_20250811T043759_T46SEF,20250811T043721_20250811T043759_T46SEF,True,MATCHED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250811T043721_20250811T043759_T46SEF,20250811T043721_20250811T043759_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250813T042709_20250813T043237_T46SEF,20250813T042709_20250813T043237_T46SEF,True,MATCHED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250813T042709_20250813T043237_T46SEF,20250813T042709_20250813T043237_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,,,False,NOT_REQUIRED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250818T042721_20250818T043428_T46SEF,20250818T042721_20250818T043428_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,,,False,NOT_REQUIRED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250820T043231_20250820T043618_T46SEF,20250820T043231_20250820T043618_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,,,False,NOT_REQUIRED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250821T043721_20250821T044654_T46SEF,20250821T043721_20250821T044654_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,,,False,NOT_REQUIRED,2025-07-31,COPERNICUS/S2_SR_HARMONIZED/20250823T044231_20250823T044233_T46SEF,20250823T044231_20250823T044233_T46SEF,ecab3a6e9cfbdd77a0e38e5c975a5fb8f74ca3d0302189d2a783ea1a169db0bc,2025
AOI-01,,,False,NOT_REQUIRED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250709T042731_20250709T042907_T46SEF,20250709T042731_20250709T042907_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,,,False,NOT_REQUIRED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250712T043721_20250712T044719_T46SEF,20250712T043721_20250712T044719_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,,,False,NOT_REQUIRED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250714T042709_20250714T043314_T46SEF,20250714T042709_20250714T043314_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,,,False,NOT_REQUIRED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250714T044241_20250714T044238_T46SEF,20250714T044241_20250714T044238_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,,,False,NOT_REQUIRED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250717T043709_20250717T044347_T46SEF,20250717T043709_20250717T044347_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,,,False,NOT_REQUIRED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250722T043721_20250722T043723_T46SEF,20250722T043721_20250722T043723_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,,,False,NOT_REQUIRED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250724T042709_20250724T043548_T46SEF,20250724T042709_20250724T043548_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250727T043659_20250727T044403_T46SEF,20250727T043659_20250727T044403_T46SEF,True,MATCHED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250727T043659_20250727T044403_T46SEF,20250727T043659_20250727T044403_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250729T042721_20250729T042724_T46SEF,20250729T042721_20250729T042724_T46SEF,True,MATCHED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250729T042721_20250729T042724_T46SEF,20250729T042721_20250729T042724_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250731T043231_20250731T043231_T46SEF,20250731T043231_20250731T043231_T46SEF,True,MATCHED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250731T043231_20250731T043231_T46SEF,20250731T043231_20250731T043231_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250803T042709_20250803T043640_T46SEF,20250803T042709_20250803T043640_T46SEF,True,MATCHED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250803T042709_20250803T043640_T46SEF,20250803T042709_20250803T043640_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250803T044241_20250803T044522_T46SEF,20250803T044241_20250803T044522_T46SEF,True,MATCHED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250803T044241_20250803T044522_T46SEF,20250803T044241_20250803T044522_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250808T042721_20250808T042739_T46SEF,20250808T042721_20250808T042739_T46SEF,True,MATCHED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250808T042721_20250808T042739_T46SEF,20250808T042721_20250808T042739_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250811T043721_20250811T043759_T46SEF,20250811T043721_20250811T043759_T46SEF,True,MATCHED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250811T043721_20250811T043759_T46SEF,20250811T043721_20250811T043759_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250813T042709_20250813T043237_T46SEF,20250813T042709_20250813T043237_T46SEF,True,MATCHED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250813T042709_20250813T043237_T46SEF,20250813T042709_20250813T043237_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250818T042721_20250818T043428_T46SEF,20250818T042721_20250818T043428_T46SEF,True,MATCHED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250818T042721_20250818T043428_T46SEF,20250818T042721_20250818T043428_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250820T043231_20250820T043618_T46SEF,20250820T043231_20250820T043618_T46SEF,True,MATCHED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250820T043231_20250820T043618_T46SEF,20250820T043231_20250820T043618_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250821T043721_20250821T044654_T46SEF,20250821T043721_20250821T044654_T46SEF,True,MATCHED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250821T043721_20250821T044654_T46SEF,20250821T043721_20250821T044654_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-01,COPERNICUS/S2_CLOUD_PROBABILITY/20250823T044231_20250823T044233_T46SEF,20250823T044231_20250823T044233_T46SEF,True,MATCHED,2025-08-10,COPERNICUS/S2_SR_HARMONIZED/20250823T044231_20250823T044233_T46SEF,20250823T044231_20250823T044233_T46SEF,c55cf5ae919b07393e10e196ba1d7e02806d2564b69031245d8c44a44a873d98,2025
AOI-02,COPERNICUS/S2_CLOUD_PROBABILITY/20210707T041551_20210707T042515_T46SGB,20210707T041551_20210707T042515_T46SGB,True,MATCHED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210707T041551_20210707T042515_T46SGB,20210707T041551_20210707T042515_T46SGB,8d50ea6e24b0a67c74e8d3f7d1326757646f0e2c01fb33bb5a90fb83384123ae,2021
AOI-02,COPERNICUS/S2_CLOUD_PROBABILITY/20210707T041551_20210707T042515_T47SKS,20210707T041551_20210707T042515_T47SKS,True,MATCHED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210707T041551_20210707T042515_T47SKS,20210707T041551_20210707T042515_T47SKS,8d50ea6e24b0a67c74e8d3f7d1326757646f0e2c01fb33bb5a90fb83384123ae,2021
AOI-02,COPERNICUS/S2_CLOUD_PROBABILITY/20210712T041549_20210712T042850_T46SGB,20210712T041549_20210712T042850_T46SGB,True,MATCHED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210712T041549_20210712T042850_T46SGB,20210712T041549_20210712T042850_T46SGB,8d50ea6e24b0a67c74e8d3f7d1326757646f0e2c01fb33bb5a90fb83384123ae,2021
AOI-02,COPERNICUS/S2_CLOUD_PROBABILITY/20210712T041549_20210712T042850_T47SKS,20210712T041549_20210712T042850_T47SKS,True,MATCHED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210712T041549_20210712T042850_T47SKS,20210712T041549_20210712T042850_T47SKS,8d50ea6e24b0a67c74e8d3f7d1326757646f0e2c01fb33bb5a90fb83384123ae,2021
AOI-02,COPERNICUS/S2_CLOUD_PROBABILITY/20210717T041551_20210717T042026_T46SGB,20210717T041551_20210717T042026_T46SGB,True,MATCHED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210717T041551_20210717T042026_T46SGB,20210717T041551_20210717T042026_T46SGB,8d50ea6e24b0a67c74e8d3f7d1326757646f0e2c01fb33bb5a90fb83384123ae,2021
AOI-02,COPERNICUS/S2_CLOUD_PROBABILITY/20210717T041551_20210717T042026_T47SKS,20210717T041551_20210717T042026_T47SKS,True,MATCHED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210717T041551_20210717T042026_T47SKS,20210717T041551_20210717T042026_T47SKS,8d50ea6e24b0a67c74e8d3f7d1326757646f0e2c01fb33bb5a90fb83384123ae,2021
AOI-02,COPERNICUS/S2_CLOUD_PROBABILITY/20210722T041549_20210722T041848_T46SGB,20210722T041549_20210722T041848_T46SGB,True,MATCHED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210722T041549_20210722T041848_T46SGB,20210722T041549_20210722T041848_T46SGB,8d50ea6e24b0a67c74e8d3f7d1326757646f0e2c01fb33bb5a90fb83384123ae,2021
AOI-02,COPERNICUS/S2_CLOUD_PROBABILITY/20210722T041549_20210722T041848_T47SKS,20210722T041549_20210722T041848_T47SKS,True,MATCHED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210722T041549_20210722T041848_T47SKS,20210722T041549_20210722T041848_T47SKS,8d50ea6e24b0a67c74e8d3f7d1326757646f0e2c01fb33bb5a90fb83384123ae,2021
AOI-02,COPERNICUS/S2_CLOUD_PROBABILITY/20210727T041551_20210727T042254_T46SGB,20210727T041551_20210727T042254_T46SGB,True,MATCHED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210727T041551_20210727T042254_T46SGB,20210727T041551_20210727T042254_T46SGB,8d50ea6e24b0a67c74e8d3f7d1326757646f0e2c01fb33bb5a90fb83384123ae,2021
