sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,n,block_n,RMSE,MAE,Bias,R2,Pearson_r,slope,intercept,train_n,train_block_n
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-01,sentinel2,2022;2023,2025,W2022_2023,19409,35,0.0013357805472160467,0.00029803623343683253,-0.00021668503680203773,0.4010898508804336,0.8399310431333413,0.0775695382600132,-0.0025580623026377775,29058,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-01,sentinel2,2023;2024,2025,W2023_2024,19409,35,0.0013822239014969688,0.0003160442621861409,-0.00020791814068435682,0.3587191951724442,0.8367532279597554,0.06486906212765299,-0.0020237845704211476,32250,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-01,sentinel2,2022;2023;2024,2025,W2022_2024,19409,35,0.0013650495350562453,0.0003098211827688695,-0.00021023397759630953,0.37455623669682403,0.8385305762230606,0.06920884771339007,-0.0021993962566781997,48170,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,landsat,2022,2025,W2022,1735,28,0.05789036382436021,0.04468107976095543,0.009951496434065477,0.8760985081772599,0.9379718196852974,0.9636602169696928,-0.06938479711207957,4780,34
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,landsat,2023,2025,W2023,1735,28,0.05990493079842939,0.04612228575331283,0.017668246055808197,0.867324993028732,0.9379718196852979,1.0008740019741795,-0.08271797343493792,581,6
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,landsat,2024,2025,W2024,1735,28,0.06036333920061194,0.04643628868475326,0.01851721413142559,0.8652866953465363,0.9379718196852976,1.0136239496999098,-0.0890809956309846,1521,30
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,1735,28,0.057445153399661025,0.044310577682450246,0.006946180346448518,0.8779969284805731,0.9379718196852981,0.9661132222807101,-0.07377765225632299,1550,6
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,1735,28,0.06229136122061421,0.048331183741156074,0.024997207653105778,0.85654370169073,0.9379718196852976,0.9819108407963006,-0.06466252598241873,1097,6
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,1735,28,0.058589343207418466,0.04528700034517385,0.013381155985120569,0.8730884241914783,0.9379718196852973,0.9600352665543723,-0.06390468937935878,2066,6
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,modis,2022,2025,W2022,2190,24,0.05720614284770017,0.04334202555448291,0.013576847047917538,0.7549771974357876,0.8768581830923972,1.0139772723692282,-0.09656087553166415,10412,38
