execution_id,experiment,AOI,sensor,train_years,target_year,processing_hash,source_manifest_hash,AOI_geometry_hash,block_manifest_hash,code_version,timestamp,window,slope,intercept,train_n,train_block_n,run_id,experiment_family,rolling_id,history_length
rolling_origin-4c3f1ea4a5623c0976d8,rolling_origin,AOI-00,landsat,2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.224882+00:00,,0.8544793879372266,0.0011015203776342,19556,39,rolling_origin--AOI-00--landsat--R2024-H1,rolling_origin,R2024-H1,1.0
rolling_origin-c831d1003c1c1ae1a639,rolling_origin,AOI-00,landsat,2022;2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.254868+00:00,,0.8860855093515934,-0.0225508117090089,38144,39,rolling_origin--AOI-00--landsat--R2024-H2,rolling_origin,R2024-H2,2.0
rolling_origin-7a0f9ecb938966029535,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.287303+00:00,,0.8582634149850384,-0.0049626949558916,56238,39,rolling_origin--AOI-00--landsat--R2024-H3,rolling_origin,R2024-H3,3.0
rolling_origin-2a05c85d513f9483cae8,rolling_origin,AOI-00,landsat,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.313852+00:00,,0.8213424255681432,-0.0005959104544164,20186,39,rolling_origin--AOI-00--landsat--R2025-H1,rolling_origin,R2025-H1,1.0
rolling_origin-ce58854ce20207e5069d,rolling_origin,AOI-00,landsat,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.343661+00:00,,0.8355955161455593,0.0015030395496026,39742,39,rolling_origin--AOI-00--landsat--R2025-H2,rolling_origin,R2025-H2,2.0
rolling_origin-2181f6b6e0bb0f057e2d,rolling_origin,AOI-00,landsat,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.376024+00:00,,0.8574769860461495,-0.0112924728687063,58330,39,rolling_origin--AOI-00--landsat--R2025-H3,rolling_origin,R2025-H3,3.0
rolling_origin-11f50937d0c846a20e4e,rolling_origin,AOI-00,modis,2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.450241+00:00,,0.977655307475334,-0.100192734703512,20256,39,rolling_origin--AOI-00--modis--R2024-H1,rolling_origin,R2024-H1,1.0
rolling_origin-290191cac79a90db9b7f,rolling_origin,AOI-00,modis,2022;2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.478921+00:00,,0.9987877562275846,-0.1157767353605744,40512,39,rolling_origin--AOI-00--modis--R2024-H2,rolling_origin,R2024-H2,2.0
rolling_origin-3447a23284ae6c531bc3,rolling_origin,AOI-00,modis,2021;2022;2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.512236+00:00,,0.9767703732946386,-0.1033914010245276,60760,39,rolling_origin--AOI-00--modis--R2024-H3,rolling_origin,R2024-H3,3.0
rolling_origin-1e37c4924fd51893ef96,rolling_origin,AOI-00,modis,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.538416+00:00,,0.9366411712572598,-0.0907019204451208,20256,39,rolling_origin--AOI-00--modis--R2025-H1,rolling_origin,R2025-H1,1.0
rolling_origin-dc5f01a0a517946b1599,rolling_origin,AOI-00,modis,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.567566+00:00,,0.958794174558208,-0.0965155756754545,40512,39,rolling_origin--AOI-00--modis--R2025-H2,rolling_origin,R2025-H2,2.0
rolling_origin-e6c3d366eda005cb8ab1,rolling_origin,AOI-00,modis,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.600876+00:00,,0.9752383787223315,-0.1057153983201129,60768,39,rolling_origin--AOI-00--modis--R2025-H3,rolling_origin,R2025-H3,3.0
rolling_origin-6c5bd88a424b22f1b463,rolling_origin,AOI-01,sentinel2,2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.672400+00:00,,0.0761335147128928,-0.0024567962966337,19729,35,rolling_origin--AOI-01--sentinel2--R2024-H1,rolling_origin,R2024-H1,1.0
rolling_origin-8b841fba2567db142124,rolling_origin,AOI-01,sentinel2,2022;2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.702112+00:00,,0.0734493219968637,-0.0022645884969966,39607,35,rolling_origin--AOI-01--sentinel2--R2024-H2,rolling_origin,R2024-H2,2.0
rolling_origin-ffc88af5bfa3b14e1e8c,rolling_origin,AOI-01,sentinel2,2021;2022;2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.735416+00:00,,0.0787809259200761,-0.0025333580949566,59485,35,rolling_origin--AOI-01--sentinel2--R2024-H3,rolling_origin,R2024-H3,3.0
rolling_origin-b6c52692cf48be1ae45e,rolling_origin,AOI-01,sentinel2,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.761755+00:00,,0.0644525053410461,-0.002034170005547,19878,35,rolling_origin--AOI-01--sentinel2--R2025-H1,rolling_origin,R2025-H1,1.0
rolling_origin-f5bd6d07f7976de0dbbf,rolling_origin,AOI-01,sentinel2,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.790269+00:00,,0.0706220390962005,-0.0022559056859421,39607,35,rolling_origin--AOI-01--sentinel2--R2025-H2,rolling_origin,R2025-H2,2.0
rolling_origin-cd3a82bce60aaa0c1512,rolling_origin,AOI-01,sentinel2,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.822916+00:00,,0.0705736527026175,-0.002194677813068,59485,35,rolling_origin--AOI-01--sentinel2--R2025-H3,rolling_origin,R2025-H3,3.0
rolling_origin-dcae383708c42d8c5e33,rolling_origin,AOI-01,landsat,2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.892953+00:00,,0.1095402120280271,-0.005685602641599,19878,35,rolling_origin--AOI-01--landsat--R2024-H1,rolling_origin,R2024-H1,1.0
rolling_origin-bde86f10613872b2c966,rolling_origin,AOI-01,landsat,2022;2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.921512+00:00,,0.0982333219489715,-0.005151154769054,39027,35,rolling_origin--AOI-01--landsat--R2024-H2,rolling_origin,R2024-H2,2.0
rolling_origin-0229cb90eed163fe1754,rolling_origin,AOI-01,landsat,2021;2022;2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.953310+00:00,,0.0966279289435989,-0.0051072246447245,50177,35,rolling_origin--AOI-01--landsat--R2024-H3,rolling_origin,R2024-H3,3.0
rolling_origin-8dba7896042634100b38,rolling_origin,AOI-01,landsat,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.979362+00:00,,0.1008082587428436,-0.0051651411704176,19872,35,rolling_origin--AOI-01--landsat--R2025-H1,rolling_origin,R2025-H1,1.0
rolling_origin-ba6abeab42dffea2ea57,rolling_origin,AOI-01,landsat,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.007954+00:00,,0.1053281495021411,-0.0054324123623114,39750,35,rolling_origin--AOI-01--landsat--R2025-H2,rolling_origin,R2025-H2,2.0
rolling_origin-5432cebe5b4fb27e3d62,rolling_origin,AOI-01,landsat,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.039428+00:00,,0.0986989982091235,-0.0051348132014611,58899,35,rolling_origin--AOI-01--landsat--R2025-H3,rolling_origin,R2025-H3,3.0
rolling_origin-e1502f87eb93875bfe49,rolling_origin,AOI-01,modis,2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.111429+00:00,,0.0849947999759786,-0.0047553771080641,19878,35,rolling_origin--AOI-01--modis--R2024-H1,rolling_origin,R2024-H1,1.0
rolling_origin-9eccf2ccb8bb98c8fe91,rolling_origin,AOI-01,modis,2022;2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.141017+00:00,,0.0891504755802703,-0.004957849780149,39756,35,rolling_origin--AOI-01--modis--R2024-H2,rolling_origin,R2024-H2,2.0
rolling_origin-c6c133b2a6ed266271a7,rolling_origin,AOI-01,modis,2021;2022;2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.174108+00:00,,0.08620234739538,-0.0048649396034449,59634,35,rolling_origin--AOI-01--modis--R2024-H3,rolling_origin,R2024-H3,3.0
rolling_origin-1edf8a914ae58a0804f2,rolling_origin,AOI-01,modis,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.201048+00:00,,0.0511098817215989,-0.0028150944328324,19878,35,rolling_origin--AOI-01--modis--R2025-H1,rolling_origin,R2025-H1,1.0
rolling_origin-bc599ffbebeb4084ffac,rolling_origin,AOI-01,modis,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.230341+00:00,,0.0668775275409987,-0.0037212072302103,39756,35,rolling_origin--AOI-01--modis--R2025-H2,rolling_origin,R2025-H2,2.0
rolling_origin-75eccc56a024e5e0f497,rolling_origin,AOI-01,modis,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.263220+00:00,,0.0739452694694675,-0.0041079391256634,59634,35,rolling_origin--AOI-01--modis--R2025-H3,rolling_origin,R2025-H3,3.0
rolling_origin-f28f528a7092c8c229f2,rolling_origin,AOI-02,sentinel2,2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.334227+00:00,,0.8812162682571696,0.0317363714769487,7586,37,rolling_origin--AOI-02--sentinel2--R2024-H1,rolling_origin,R2024-H1,1.0
rolling_origin-c3ed6da7870f0686a434,rolling_origin,AOI-02,sentinel2,2022;2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.362177+00:00,,0.8767085097180896,0.0114010673304122,26061,37,rolling_origin--AOI-02--sentinel2--R2024-H2,rolling_origin,R2024-H2,2.0
rolling_origin-51c3f71be4fe337f8e52,rolling_origin,AOI-02,sentinel2,2021;2022;2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.394844+00:00,,0.8892079173848988,0.0199643048169563,43571,37,rolling_origin--AOI-02--sentinel2--R2024-H3,rolling_origin,R2024-H3,3.0
rolling_origin-e8b94203b57f372b2c5c,rolling_origin,AOI-02,sentinel2,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.419869+00:00,,0.8588536494727442,0.0332651943615636,18284,38,rolling_origin--AOI-02--sentinel2--R2025-H1,rolling_origin,R2025-H1,1.0
rolling_origin-674b9d82e949a515febe,rolling_origin,AOI-02,sentinel2,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.447297+00:00,,0.861846901067456,0.0342253649645554,25498,37,rolling_origin--AOI-02--sentinel2--R2025-H2,rolling_origin,R2025-H2,2.0
rolling_origin-6d1bcf71fe74b3fbb83e,rolling_origin,AOI-02,sentinel2,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.479190+00:00,,0.8715566589278798,0.0186985409460812,43973,37,rolling_origin--AOI-02--sentinel2--R2025-H3,rolling_origin,R2025-H3,3.0
rolling_origin-cc5a65c95b38f71ba757,rolling_origin,AOI-02,landsat,2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,1afbdf5fe2c5cb53aacfdd97048cc74a2094c0a49ffac44d791da0ae62f6187c,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.545229+00:00,,1.0328370889095937,-0.0879505108267932,2686,15,rolling_origin--AOI-02--landsat--R2024-H1,rolling_origin,R2024-H1,1.0
rolling_origin-f77a137abeec76db39ad,rolling_origin,AOI-02,landsat,2022;2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,1afbdf5fe2c5cb53aacfdd97048cc74a2094c0a49ffac44d791da0ae62f6187c,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.565543+00:00,,0.9954864633534538,-0.082362746596592,10105,15,rolling_origin--AOI-02--landsat--R2024-H2,rolling_origin,R2024-H2,2.0
rolling_origin-2e12355628e8555f00e7,rolling_origin,AOI-02,landsat,2021;2022;2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,f2e4a77c2097a95e55eb10053c2045d5e8fc4384cc96e4aa75d8a1633e8dfcde,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:47.585838+00:00,,0.9850451175303504,-0.0814647089187949,6670,9,rolling_origin--AOI-02--landsat--R2024-H3,rolling_origin,R2024-H3,3.0
