sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,modis,2024,2025,R2025-H1,1,2190,24,0.06453791456921774,0.04917723040277579,0.03124542837822801,0.6881462101983714,0.8768581830923973,2190,1.1023545865039992,-0.13516002409519512,11497,38,3.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,modis,2023;2024,2025,R2025-H2,2,2190,24,0.06080187500035858,0.04579336845668345,0.02322558088311643,0.7232069922467852,0.8768581830923973,2190,1.0855528539553627,-0.13248260885890528,13359,31,2.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,modis,2022;2023;2024,2025,R2025-H3,3,2190,24,0.05943896869022298,0.04478263275260725,0.020337360009337977,0.7354768403889647,0.8768581830923973,2190,1.0588626440950335,-0.11837780913759322,23168,31,1.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,sentinel2,2023,2024,R2024-H1,1,15496,38,0.06873656253685372,0.054043848053285076,-0.02798474447209483,0.8244286364768674,0.9242005111205177,15496,0.8686193484654517,0.012634893056683472,3484,36,2.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,sentinel2,2022;2023,2024,R2024-H2,2,15496,38,0.06969742601178736,0.05494335836847586,-0.030379016504894413,0.8194857290182245,0.9242005111205179,15496,0.8634180279478205,0.01322650750490778,15302,36,3.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,sentinel2,2021;2022;2023,2024,R2024-H3,3,15496,38,0.0643876418066712,0.0503545019704249,-0.01339151454848085,0.8459424093576731,0.9242005111205168,15496,0.8818208440187106,0.019649630755456726,23555,36,1.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,sentinel2,2024,2025,R2025-H1,1,12637,38,0.06216430869729764,0.048123577171258515,0.017221852382500107,0.8647104367449556,0.935659614789983,12637,0.845901107842799,0.05366134248002785,15496,38,3.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,sentinel2,2023;2024,2025,R2025-H2,2,12637,38,0.06046461464019977,0.046556586448017204,0.009812415879488948,0.8720074603161226,0.9356596147899822,12637,0.8552458693400452,0.04139524646153675,18099,36,2.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,sentinel2,2022;2023;2024,2025,R2025-H3,3,12637,38,0.05964482743403754,0.045684959310484365,-0.00017280201560009094,0.8754546117614118,0.9356596147899816,12637,0.8651997216361405,0.026236812376418783,29917,36,1.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,landsat,2023,2024,R2024-H1,1,10134,35,0.03567524640497709,0.027406379091732123,0.014395165509464436,0.8741899098694935,0.9480505284869295,10134,0.9512361900068829,-0.07268321838949679,8852,35,3.0
