sensitivity,variant,AOI,sensor,target_year,contrast,history_left,history_right,paired_block_n,mean_difference_RMSE,t,p,Holm_adjusted_p,significant
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,modis,2024,1y_vs_2y,1,2,38,0.009977804334687403,9.754548777710475,8.9932310140255e-12,2.69796930420765e-11,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,modis,2024,1y_vs_3y,1,3,38,0.010529124786221547,9.128463165536461,5.1852051685732626e-11,1.0370410337146525e-10,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,modis,2024,2y_vs_3y,2,3,38,0.0005513204515341438,3.866108195901861,0.0004315294767207994,0.0004315294767207994,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,modis,2025,1y_vs_2y,1,2,24,0.0032042749695061334,4.438865033565139,0.00018853722848967728,0.0005656116854690318,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,modis,2025,1y_vs_3y,1,3,24,0.004291495350969325,4.047760307719212,0.0004995984202979724,0.0009991968405959448,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,modis,2025,2y_vs_3y,2,3,24,0.0010872203814631914,3.0321642794919645,0.005924868496797009,0.005924868496797009,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,sentinel2,2024,1y_vs_2y,1,2,38,-0.000779211945390067,-6.581690844081042,1.0292970583944959e-07,3.087891175183488e-07,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,sentinel2,2024,1y_vs_3y,1,3,38,0.003547796259471911,4.3822597853761955,9.32646396127748e-05,9.32646396127748e-05,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,sentinel2,2024,2y_vs_3y,2,3,38,0.004327008204861977,4.6815969654375325,3.75568168725629e-05,7.51136337451258e-05,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,sentinel2,2025,1y_vs_2y,1,2,38,0.0016190078408096227,3.1653347390573163,0.0030958280870908,0.0092874842612724,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,sentinel2,2025,1y_vs_3y,1,3,38,0.002420141687841718,1.9869914256940853,0.05436520466853658,0.10873040933707316,False
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,sentinel2,2025,2y_vs_3y,2,3,38,0.0008011338470320952,1.1320829844632976,0.2648832594570245,0.2648832594570245,False
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,landsat,2024,1y_vs_2y,1,2,35,0.0042759475030834685,8.005443547865932,2.4944416176819944e-09,7.483324853045983e-09,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,landsat,2024,1y_vs_3y,1,3,35,0.004849816859107375,7.39583299377435,1.4169020584921051e-08,2.8338041169842102e-08,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,landsat,2024,2y_vs_3y,2,3,35,0.0005738693560239072,4.641184270753081,4.989544462665088e-05,4.989544462665088e-05,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,landsat,2025,1y_vs_2y,1,2,35,-0.002591404406397438,-5.068741780508838,1.3990812819428929e-05,2.7981625638857858e-05,True
