sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,fold,train_n,test_n,train_blocks,test_blocks,RMSE,MAE,Bias,R2,Pearson_r,n
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2023;2024,2025,W2023_2024,4,24010,6033,25,6,0.048638122747546725,0.038178475080135214,-0.015133683839715185,0.8141549178605876,0.9134245747582642,6033
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2023;2024,2025,W2023_2024,5,24045,5998,25,6,0.042437305577578875,0.034549681167876295,0.007556321164321372,0.7804159148856095,0.8877229689216786,5998
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2022;2023;2024,2025,W2022_2024,1,31305,7789,26,5,0.044189998311701846,0.033694735251505986,-0.009626704735245168,0.8256873866069772,0.9146825205796328,7789
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2022;2023;2024,2025,W2022_2024,2,31233,7861,24,7,0.04179295927997318,0.03247832514840468,-0.0069814448737897765,0.8062293114986602,0.9010922766552792,7861
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2022;2023;2024,2025,W2022_2024,3,31297,7797,24,7,0.04045222815395947,0.031086649236272468,0.000809098339830037,0.7270120690567433,0.8554098797920561,7797
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2022;2023;2024,2025,W2022_2024,4,31307,7787,26,5,0.043896942344620195,0.03538683873768449,0.016831246073493622,0.6898675765876228,0.8656087649140175,7787
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2022;2023;2024,2025,W2022_2024,5,31234,7860,24,7,0.04859601855360717,0.03864824100177027,-9.512776101156524e-08,0.7893389775689025,0.8903864698706649,7860
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022,2025,W2022,1,3912,975,26,5,0.06648086521507832,0.05509970499611151,0.011751799769165851,0.5624473111615842,0.7654995354440142,975
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022,2025,W2022,2,3904,983,24,7,0.07219179791904506,0.060066933805217264,-0.008050114684048901,0.5735407369493976,0.768353123024684,983
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022,2025,W2022,3,3909,978,24,7,0.06267842442299174,0.04996973386697753,0.011083163997535296,0.4114984754862878,0.6643445936105802,978
