sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-01,sentinel2,2022;2023;2024,2025,R2025-H3,3,19409,35,0.0014207297623155867,0.00031541032220365646,-0.00021965834038001323,0.3224920427285738,0.8303249108370648,19409,0.06823296162413729,-0.0021594804794676107,48170,35,1.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,landsat,2023,2024,R2024-H1,1,1521,30,0.060108827657942905,0.04626628641997559,0.0004550570155478805,0.9078314423291296,0.9528949303638815,1521,0.9947178495582111,-0.07989668279870343,581,6,1.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,landsat,2022;2023,2024,R2024-H2,2,1521,30,0.0612649296796604,0.047487480974982316,-0.008149952197907012,0.9042519022203285,0.9528949303638815,1521,0.9605313451620858,-0.0708676781743201,1550,6,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,landsat,2021;2022;2023,2024,R2024-H3,3,1521,30,0.06027728163896463,0.04643063662848291,-0.0030212865889043938,0.907314116772382,0.9528949303638816,1521,0.985855205320827,-0.07880151510410693,1182,2,2.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,landsat,2024,2025,R2025-H1,1,1735,28,0.06081764256966785,0.04683664082245335,0.01785749531322202,0.8632513205067823,0.9365054056219341,1735,1.0086003596077395,-0.08751258818531382,1521,30,2.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,landsat,2023;2024,2025,R2025-H2,2,1735,28,0.06301913290769183,0.04905612370124548,0.025319280127222864,0.8531720199348347,0.9365054056219343,1735,0.9759936882968985,-0.06158705256633146,1097,6,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,landsat,2022;2023;2024,2025,R2025-H3,3,1735,28,0.05931551875889522,0.045958695658808946,0.013816100122080104,0.8699229606570384,0.936505405621934,1735,0.9545123590694875,-0.06092628286824853,2066,6,1.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2023,2024,R2024-H1,1,11497,38,0.05999249677061869,0.04978191459283609,-0.040609373482733406,0.8789224057126186,0.9678123527764072,11497,1.0495175791010902,-0.14416785473853855,2351,31,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2022;2023,2024,R2024-H2,2,11497,38,0.04921642844827294,0.039448462899802444,-0.017803481465780344,0.9185126679956026,0.9677663576555351,11497,1.004756754936888,-0.09449752720045607,12160,31,2.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2021;2022;2023,2024,R2024-H3,3,11497,38,0.048515653138091995,0.03878543387434295,-0.0153253503789426,0.9208166859064482,0.9677663576555352,11497,1.0017692048818732,-0.0902291889416107,12557,22,1.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2024,2025,R2025-H1,1,2190,24,0.06423402081867056,0.04882980547664147,0.030501793165994755,0.6910761868706324,0.876792318313663,2190,1.1027525267315226,-0.1354153157594885,11497,38,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2023;2024,2025,R2025-H2,2,2190,24,0.06057135899578652,0.04548793903862032,0.022503074183188154,0.7253018048493056,0.876792318313663,2190,1.0854942479919683,-0.13243770771202512,13359,31,2.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2022;2023;2024,2025,R2025-H3,3,2190,24,0.059278407086017136,0.044572404039030185,0.01980022979812617,0.7369040151514024,0.8767923183136628,2190,1.0576323540069223,-0.11742028782984804,23168,31,1.0
