sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,n,block_n,RMSE,MAE,Bias,R2,Pearson_r,slope,intercept,train_n,train_block_n
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,sentinel2,2022;2023,2025,W2022_2023,12637,38,0.06156801132874249,0.04743962219259793,-0.01396587333963044,0.8672934588747556,0.9349448385710318,0.8504695220131928,0.021346501196009227,15302,36
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,sentinel2,2023;2024,2025,W2023_2024,12637,38,0.060775169523914256,0.04696096674332316,0.00976417646380821,0.8706893080039928,0.9349448385710311,0.8415639599540233,0.049691890117097404,18099,36
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,12637,38,0.05996361645719137,0.04615559718254473,-5.9461471335017354e-05,0.8741197162364852,0.934944838571032,0.851710044847485,0.03461000770634903,29917,36
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,landsat,2022,2025,W2022,9322,35,0.0359944028237708,0.02701250498378005,0.007520199599324449,0.8677859135538916,0.9349801922019105,0.8995146276776018,-0.07880838008876964,10030,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,landsat,2023,2025,W2023,9322,35,0.04401224567029243,0.035567428734358794,0.025440149405625473,0.8023235923298151,0.9346432740938081,0.9414644087547609,-0.0708560979998622,8852,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,landsat,2024,2025,W2024,9322,35,0.03702762580574677,0.028507889400103643,0.011535627389530683,0.8600865339056203,0.9347510170089846,0.8836970925317699,-0.07090951287613911,10134,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,9322,35,0.038867003342238936,0.030307951556973113,0.015884340880114704,0.8458406400318816,0.9347881036920759,0.9191565033419564,-0.07509624164452122,18882,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,9322,35,0.0396115645883335,0.03131312960188558,0.017857741651291063,0.8398777159453663,0.9346854935472798,0.9069364274065289,-0.07015297237883789,18986,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,9322,35,0.0380937141736559,0.029586632063160728,0.014281359716305725,0.8519138573016743,0.9347712688385982,0.9053802173085695,-0.07338217516346318,29016,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,modis,2022,2025,W2022,12562,35,0.03626108703098521,0.026321693512854343,0.0012141226339207893,0.8793993525835633,0.9570420059544237,0.8159684645094778,-0.07699657955359279,5224,30
