AOI,sensor,rolling_id,target_year,history_length,primary_n,primary_target_n,primary_RMSE,primary_MAE,primary_Bias,primary_R2,primary_Pearson_r,primary_slope,primary_intercept,sensitivity_n,sensitivity_target_n,sensitivity_RMSE,sensitivity_MAE,sensitivity_Bias,sensitivity_R2,sensitivity_Pearson_r,sensitivity_slope,sensitivity_intercept,primary_matched_n,primary_matched_target_n,primary_matched_RMSE,primary_matched_MAE,primary_matched_Bias,primary_matched_R2,primary_matched_Pearson_r,primary_matched_slope,primary_matched_intercept,sensitivity_matched_n,sensitivity_matched_target_n,sensitivity_matched_RMSE,sensitivity_matched_MAE,sensitivity_matched_Bias,sensitivity_matched_R2,sensitivity_matched_Pearson_r,sensitivity_matched_slope,sensitivity_matched_intercept,matched_n,retention_fraction,delta_RMSE_operational,delta_RMSE_matched,delta_MAE_operational,delta_MAE_matched,delta_Bias_operational,delta_Bias_matched,delta_slope_operational,delta_slope_matched,delta_intercept_operational,delta_intercept_matched
AOI-03,modis,R2024-H3,2024,3,18695,18695,0.0354744335434868,0.0249774686717089,0.0143644467001076,0.8771740833792643,0.9485517540946948,0.9971850849599788,-0.1085923105580597,12878,12878,0.0343572357942719,0.0262705741680192,-0.0083657687642393,0.8873635853499772,0.945652170890759,0.9537394257968684,-0.1105310892947504,12878,12878,0.0268921387857136,0.0192187693546911,0.0032944744116035,0.9309930115330552,0.965459539098398,1.0037335207891682,-0.1146431803544422,12878,12878,0.0343572357942719,0.0262705741680192,-0.0083657687642393,0.8873635853499772,0.945652170890759,0.9537394257968684,-0.1105310892947504,12878,0.68884728537042,-0.0011171977492148988,0.007465097008558297,0.0012931054963103011,0.007051804813328101,-0.0227302154643469,-0.0116602431758428,-0.043445659163110384,-0.04999409499229979,-0.0019387787366907105,0.0041120910596917915
AOI-03,modis,R2025-H1,2025,1,17860,17860,0.0282901187305938,0.0203832113381556,-0.0042599772311234,0.924268492688769,0.966580831796315,0.942723602090946,-0.1077609596947245,12562,12562,0.0331368200538369,0.0264650236960208,0.0113852801813987,0.8992860429741835,0.9564197390356606,0.9616340270987686,-0.1039071069317107,12562,12562,0.0267007329549903,0.0202457923156409,0.0039788978451565,0.9346095437908604,0.9693167662954614,0.987570725461079,-0.113189463560286,12562,12562,0.0331368200538369,0.0264650236960208,0.0113852801813987,0.8992860429741835,0.9564197390356606,0.9616340270987686,-0.1039071069317107,12562,0.7033594624860022,0.004846701323243097,0.006436087098846598,0.006081812357865202,0.0062192313803799,0.0156452574125221,0.007406382336242199,0.018910425007822584,-0.025936698362310495,0.0038538527630138097,0.009282356628575308
AOI-03,modis,R2025-H2,2025,2,17860,17860,0.028398861421267,0.0222703197668772,0.0073514756587782,0.9236851741498808,0.966036931690068,0.9656633406731696,-0.1016944172181998,12562,12562,0.0327178257301312,0.026019559990907,0.0105989705107837,0.9018168705531248,0.956521703598288,0.969316294104774,-0.1067035227959461,12562,12562,0.0282797704397663,0.0224814521977237,0.0106482800420584,0.9266466824638968,0.9690508816867353,1.0016165097048315,-0.1099904745984447,12562,12562,0.0327178257301312,0.026019559990907,0.0105989705107837,0.9018168705531248,0.956521703598288,0.969316294104774,-0.1067035227959461,12562,0.7033594624860022,0.004318964308864196,0.004438055290364899,0.003749240224029799,0.003538107793183299,0.003247494852005499,-4.930953127470043e-05,0.003652953431604433,-0.03230021560005747,-0.005009105577746295,0.0032869518024986055
AOI-03,modis,R2025-H3,2025,3,17860,17860,0.028648816881596,0.0226350389550225,0.0085465202001805,0.9223358768123576,0.9660086616446903,0.9696778135810632,-0.1014933143649762,12562,12562,0.0326519290100027,0.0256863723714172,0.0086793986326361,0.9022119720321456,0.9564318457401382,0.9451733994774644,-0.1023686006771288,12562,12562,0.0282914110497489,0.0224524151159305,0.0102010950905521,0.92658628217882,0.9690077039836412,0.9921934134754165,-0.1080402135126829,12562,12562,0.0326519290100027,0.0256863723714172,0.0086793986326361,0.9022119720321456,0.9564318457401382,0.9451733994774644,-0.1023686006771288,12562,0.7033594624860022,0.004003112128406702,0.004360517960253805,0.0030513334163947033,0.0032339572554867003,0.00013287843245559858,-0.0015216964579160015,-0.024504414103598826,-0.04702001399795208,-0.0008752863121525983,0.0056716128355541046
AOI-03,sentinel2,R2024-H1,2024,1,19142,19142,0.0353193996234276,0.0244135656727818,-0.0043802517436222,0.8801161167581693,0.939127296858138,0.8238965927972801,-0.0366370548536343,9944,9944,0.0451574848414513,0.0306081109912275,-0.0049245226146776,0.8341715395920812,0.9180609903148416,0.7733040842626465,-0.024080470522714,9944,9944,0.0376171116737416,0.0262263404591248,-0.0017021682530595,0.8849277852660473,0.941410005671932,0.8002969095990571,-0.0303499262460444,9944,9944,0.0451574848414513,0.0306081109912275,-0.0049245226146776,0.8341715395920812,0.9180609903148416,0.7733040842626465,-0.024080470522714,9944,0.5194859471319612,0.0098380852180237,0.007540373167709703,0.0061945453184457,0.004381770532102699,-0.0005442708710554,-0.0032223543616181002,-0.050592508534633596,-0.026992825336410564,0.012556584330920297,0.006269455723330399
AOI-03,sentinel2,R2024-H2,2024,2,19142,19142,0.035207663709435,0.0244164973702483,-0.0033048460932213,0.8808734425774315,0.939126439540895,0.8293543120646574,-0.0367565665789052,9944,9944,0.0442276799959836,0.030230129129949,-0.0027107603450003,0.8409301409227093,0.9181138296337372,0.8149409092584796,-0.0308365932200708,9944,9944,0.0374172184501725,0.0259004493615883,-0.0013297132198024,0.8861474982877683,0.9414398204646726,0.8260853038510033,-0.0356568691296892,9944,9944,0.0442276799959836,0.030230129129949,-0.0027107603450003,0.8409301409227093,0.9181138296337372,0.8149409092584796,-0.0308365932200708,9944,0.5194859471319612,0.009020016286548603,0.0068104615458111015,0.005813631759700701,0.004329679768360701,0.0005940857482210002,-0.0013810471251979,-0.014413402806177755,-0.011144394592523699,0.005919973358834398,0.004820275909618397
AOI-03,sentinel2,R2024-H3,2024,3,19142,19142,0.0350710555016656,0.0246350249901981,-0.0007321357853781,0.8817960879513906,0.9391108966641069,0.8317725548758037,-0.0346925705258596,9944,9944,0.0440836819752526,0.0306296856435946,-0.0004111578431963,0.8419642650823428,0.9181024329700588,0.8211855963911471,-0.0298629940391084,9944,9944,0.0374011866913539,0.0262724725490851,0.0006922893875969,0.8862450397352584,0.9414276935432908,0.828341360920809,-0.0341142499950029,9944,9944,0.0440836819752526,0.0306296856435946,-0.0004111578431963,0.8419642650823428,0.9181024329700588,0.8211855963911471,-0.0298629940391084,9944,0.5194859471319612,0.009012626473586999,0.0066824952838987,0.0059946606533965024,0.004357213094509503,0.0003209779421818,-0.0011034472307932001,-0.010586958484656628,-0.007155764529661934,0.004829576486751197,0.004251255955894498
AOI-03,sentinel2,R2025-H1,2025,1,18857,18857,0.0396204938215159,0.0280512763482519,0.000467160031258,0.848506318916378,0.9220066543467396,0.8225156139359112,-0.0318448483335401,10590,10590,0.0417760053410692,0.0284692519851365,-0.0024264328666484,0.8097401274802645,0.9009453347402078,0.847771577654368,-0.035038660591043,10590,10590,0.0374358295650698,0.0259619930482821,-0.0014000394045094,0.8472193673083591,0.9218474212045326,0.828665363647014,-0.0348048043419688,10590,10590,0.0417760053410692,0.0284692519851365,-0.0024264328666484,0.8097401274802645,0.9009453347402078,0.847771577654368,-0.035038660591043,10590,0.5615951635997243,0.002155511519553302,0.004340175775999398,0.0004179756368846016,0.0025072589368544014,-0.0028935928979064,-0.0010263934621389998,0.02525596371845673,0.019106214007353906,-0.003193812257502898,-0.00023385624907419633
AOI-03,sentinel2,R2025-H2,2025,2,18857,18857,0.0396456664646305,0.0275690781412779,-0.0015974424581981,0.848313756560833,0.9220492995359216,0.8222434796223715,-0.0338720005810521,10590,10590,0.0422580131745853,0.0283996017944257,-0.0040741011387953,0.8053243964709831,0.9008128360598032,0.8181085389843844,-0.0311182986778386,10590,10590,0.0376092978328709,0.0259526822740191,-0.0019680068951364,0.8458001924053464,0.9218126823394384,0.818394530643992,-0.0333945558740434,10590,10590,0.0422580131745853,0.0283996017944257,-0.0040741011387953,0.8053243964709831,0.9008128360598032,0.8181085389843844,-0.0311182986778386,10590,0.5615951635997243,0.0026123467099548048,0.0046487153417144045,0.0008305236531477994,0.0024469195204065985,-0.0024766586805971998,-0.0021060942436589,-0.004134940637987139,-0.00028599165960763173,0.0027537019032135013,0.002276257196204799
AOI-03,sentinel2,R2025-H3,2025,3,18857,18857,0.0396014265935821,0.0274754728898516,-0.0018325935137303,0.8486520954685244,0.9220716518121864,0.8270263361017155,-0.035071035969743,10590,10590,0.0420939656716141,0.028356104100038,-0.0037910819019682,0.8068329415099443,0.9008683316697196,0.8277882324330165,-0.0326553075480795,10590,10590,0.0374949495424714,0.0257767753844052,-0.002333485514574,0.8467364331894122,0.9218739549877324,0.827359445684816,-0.0354967711590671,10590,10590,0.0420939656716141,0.028356104100038,-0.0037910819019682,0.8068329415099443,0.9008683316697196,0.8277882324330165,-0.0326553075480795,10590,0.5615951635997243,0.0024925390780319995,0.004599016129142701,0.0008806312101863993,0.0025793287156327983,-0.0019584883882379,-0.0014575963873942003,0.0007618963313009708,0.00042878674820046037,0.0024157284216635017,0.002841463610987603
