sensor,aoi,window,fold,slope,intercept,train_n,test_n,train_blocks,test_blocks,model_id,train_years,processing_hash,block_manifest_hash,verified_rmse
sentinel2,AOI-00,W2022,3,0.704536591567687,0.11874143027769501,12058,3028,25,6,multi_aoi-a36834effcd97a6a8567,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.054489718202766095
sentinel2,AOI-00,W2022,4,0.6686437133681664,0.13588063156064806,12075,3011,24,7,multi_aoi-a36834effcd97a6a8567,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.06569557197720446
sentinel2,AOI-00,W2022,5,0.6826304412983853,0.12824009602004216,12071,3015,24,7,multi_aoi-a36834effcd97a6a8567,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.06490311515230057
sentinel2,AOI-00,W2022_2023,1,0.6619709483302372,0.14365600163281178,25391,6408,24,7,multi_aoi-853e296141c6e0ccf1e5,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.060132650927406266
sentinel2,AOI-00,W2022_2023,2,0.6951694063362861,0.11558716807449049,25437,6362,26,5,multi_aoi-853e296141c6e0ccf1e5,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.04885402244051688
sentinel2,AOI-00,W2022_2023,3,0.6995621661982786,0.11739586624662401,25452,6347,23,8,multi_aoi-853e296141c6e0ccf1e5,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.053451053588818936
sentinel2,AOI-00,W2022_2023,4,0.7111677551518657,0.11360557218873324,25455,6344,25,6,multi_aoi-853e296141c6e0ccf1e5,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.0511177035551755
sentinel2,AOI-00,W2022_2023,5,0.6854280608862507,0.12529704269626113,25461,6338,26,5,multi_aoi-853e296141c6e0ccf1e5,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.05707221569937304
sentinel2,AOI-00,W2022_2024,1,0.6420491308997294,0.15220372662892961,35519,8967,24,7,multi_aoi-ab4af1fb4532921a54a6,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.06021613152890276
sentinel2,AOI-00,W2022_2024,2,0.6659494281978733,0.1365827867811074,35533,8953,25,6,multi_aoi-ab4af1fb4532921a54a6,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.054832254648860414
sentinel2,AOI-00,W2022_2024,3,0.6679662825828753,0.13706415445924558,35639,8847,26,5,multi_aoi-ab4af1fb4532921a54a6,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.059503681031815574
sentinel2,AOI-00,W2022_2024,4,0.6751455957291798,0.13257670082147782,35629,8857,26,5,multi_aoi-ab4af1fb4532921a54a6,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.05242603663775552
sentinel2,AOI-00,W2022_2024,5,0.6653859406627821,0.13197510728965134,35624,8862,23,8,multi_aoi-ab4af1fb4532921a54a6,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.054965455803019904
sentinel2,AOI-00,W2023,1,0.6763975769720958,0.13838783950609423,13353,3360,24,7,multi_aoi-f5bdcc604faf5ae53d55,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.053309954265080395
sentinel2,AOI-00,W2023,2,0.7143680433836989,0.10608054199202965,13365,3348,26,5,multi_aoi-f5bdcc604faf5ae53d55,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.03908422061104971
sentinel2,AOI-00,W2023,3,0.7061780641672505,0.11103445822260494,13380,3333,24,7,multi_aoi-f5bdcc604faf5ae53d55,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.04428787632659023
sentinel2,AOI-00,W2023,4,0.6991982314797691,0.11371655488253446,13368,3345,25,6,multi_aoi-f5bdcc604faf5ae53d55,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.04392156740348133
sentinel2,AOI-00,W2023,5,0.7129352086101625,0.10771182596180084,13386,3327,25,6,multi_aoi-f5bdcc604faf5ae53d55,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.05147749793235158
sentinel2,AOI-00,W2023_2024,1,0.6468512340769196,0.14783115697038407,23479,5921,23,8,multi_aoi-3f5bded011d4dfe87fb5,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.050731355755749045
sentinel2,AOI-00,W2023_2024,2,0.6544874480202889,0.14098568293461872,23556,5844,25,6,multi_aoi-3f5bded011d4dfe87fb5,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.052719633669572566
sentinel2,AOI-00,W2023_2024,3,0.6749269871925726,0.13040931829252272,23528,5872,26,5,multi_aoi-3f5bded011d4dfe87fb5,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.05529226308357657
sentinel2,AOI-00,W2023_2024,4,0.6512332825966618,0.1418280322798216,23543,5857,25,6,multi_aoi-3f5bded011d4dfe87fb5,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.05623515871536611
sentinel2,AOI-00,W2023_2024,5,0.6596197958731495,0.1426125468293995,23494,5906,25,6,multi_aoi-3f5bded011d4dfe87fb5,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.051834435901425835
sentinel2,AOI-00,W2024,1,0.5816267583535125,0.1821076840402825,10132,2555,25,6,multi_aoi-43cbcb80b08f23ac4d98,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.06857951382799357
sentinel2,AOI-00,W2024,2,0.6079847133598149,0.16783148953353333,10152,2535,25,6,multi_aoi-43cbcb80b08f23ac4d98,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.05297417587882045
sentinel2,AOI-00,W2024,3,0.587419927283727,0.17834219036759763,10142,2545,24,7,multi_aoi-43cbcb80b08f23ac4d98,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.0658584974007478
sentinel2,AOI-00,W2024,4,0.5781288703003158,0.18141491888136163,10161,2526,26,5,multi_aoi-43cbcb80b08f23ac4d98,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.05883109538010101
sentinel2,AOI-00,W2024,5,0.575120016289339,0.18983789384112004,10161,2526,24,7,multi_aoi-43cbcb80b08f23ac4d98,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,0.05889322481378287
sentinel2,AOI-01,W2022,1,0.09398544273421874,-0.0027458792335050435,12399,3057,22,6,multi_aoi-9e2f6cda3f3b3509c43d,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0006752376979141571
sentinel2,AOI-01,W2022,2,0.08342193918110434,-0.002438599959201733,12300,3156,23,5,multi_aoi-9e2f6cda3f3b3509c43d,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0013697028423885174
sentinel2,AOI-01,W2022,3,0.05075782721136654,-0.001489576959989319,12429,3027,21,7,multi_aoi-9e2f6cda3f3b3509c43d,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0024426645097863813
sentinel2,AOI-01,W2022,4,0.09397974841628277,-0.0027735211108704896,12426,3030,23,5,multi_aoi-9e2f6cda3f3b3509c43d,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0007639708032117228
sentinel2,AOI-01,W2022,5,0.09280711838945119,-0.00267949754631645,12270,3186,23,5,multi_aoi-9e2f6cda3f3b3509c43d,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.00108455152367001
sentinel2,AOI-01,W2022_2023,1,0.09200169141477778,-0.0027868432382382614,24440,6326,23,5,multi_aoi-affc9c6500dfef269b29,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0008641408349128154
sentinel2,AOI-01,W2022_2023,2,0.10867376481582003,-0.0033437481340485085,24739,6027,22,6,multi_aoi-affc9c6500dfef269b29,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0010469036800891535
sentinel2,AOI-01,W2022_2023,3,0.04346333758254498,-0.0012785859192368475,24736,6030,22,6,multi_aoi-affc9c6500dfef269b29,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0028440061771890937
sentinel2,AOI-01,W2022_2023,4,0.0912313154283745,-0.0028362154608702517,24664,6102,22,6,multi_aoi-affc9c6500dfef269b29,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.00043046363917299704
sentinel2,AOI-01,W2022_2023,5,0.0716419427768978,-0.0021959064850234564,24485,6281,23,5,multi_aoi-affc9c6500dfef269b29,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.001609636937213796
sentinel2,AOI-01,W2022_2024,1,0.08455356058137097,-0.0025647291532468783,36677,9545,23,5,multi_aoi-f6ba22729ece71813088,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0008327153879334019
sentinel2,AOI-01,W2022_2024,2,0.03773615109463161,-0.0010825969924898773,37176,9046,22,6,multi_aoi-f6ba22729ece71813088,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.002844325126405826
sentinel2,AOI-01,W2022_2024,3,0.11205860416072881,-0.003567417284007682,37061,9161,22,6,multi_aoi-f6ba22729ece71813088,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0009905229671554735
sentinel2,AOI-01,W2022_2024,4,0.08696617111032011,-0.0026836493785168144,37177,9045,22,6,multi_aoi-f6ba22729ece71813088,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0005635647639754353
sentinel2,AOI-01,W2022_2024,5,0.0654400193922477,-0.0020039602121872196,36797,9425,23,5,multi_aoi-f6ba22729ece71813088,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0015648528327747828
sentinel2,AOI-01,W2023,1,0.09230378040756937,-0.002909775374592051,12285,3025,22,6,multi_aoi-3fa9a0c892e31b86d751,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0007466030750513838
sentinel2,AOI-01,W2023,2,0.039048084154632054,-0.00114162733085877,12298,3012,23,5,multi_aoi-3fa9a0c892e31b86d751,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0031811415649630513
sentinel2,AOI-01,W2023,3,0.0909039872663859,-0.0029445683108298404,12300,3010,21,7,multi_aoi-3fa9a0c892e31b86d751,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.00040658947073413126
sentinel2,AOI-01,W2023,4,0.08562601860276295,-0.0028031531486121188,12177,3133,23,5,multi_aoi-3fa9a0c892e31b86d751,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.001107444692086487
sentinel2,AOI-01,W2023,5,0.11015173213908866,-0.0036017283468909715,12180,3130,23,5,multi_aoi-3fa9a0c892e31b86d751,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0014660613771122876
sentinel2,AOI-01,W2023_2024,1,0.08016233822493418,-0.002477781132802321,24440,6326,23,5,multi_aoi-2b11925fbb1288d1b83d,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0008315991064971644
sentinel2,AOI-01,W2023_2024,2,0.13213720546732624,-0.004304291162598392,24739,6027,22,6,multi_aoi-2b11925fbb1288d1b83d,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0012572531932353572
sentinel2,AOI-01,W2023_2024,3,0.03111752662416818,-0.0008879365256739554,24736,6030,22,6,multi_aoi-2b11925fbb1288d1b83d,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.003029982073550308
sentinel2,AOI-01,W2023_2024,4,0.08156714558816117,-0.002583056931147297,24664,6102,22,6,multi_aoi-2b11925fbb1288d1b83d,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.00035133335216988213
sentinel2,AOI-01,W2023_2024,5,0.06255666748415475,-0.001954616958409935,24485,6281,23,5,multi_aoi-2b11925fbb1288d1b83d,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0015433876686746374
sentinel2,AOI-01,W2024,1,0.07203321099321877,-0.0021901604269474765,12399,3057,22,6,multi_aoi-c974b893530fad9b2ace,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.00046353682672346206
sentinel2,AOI-01,W2024,2,0.06575292035648844,-0.0019992990861975113,12300,3156,23,5,multi_aoi-c974b893530fad9b2ace,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0009580219634833554
sentinel2,AOI-01,W2024,3,0.02357573527420638,-0.0006298768120138401,12429,3027,21,7,multi_aoi-c974b893530fad9b2ace,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0028535039183522097
sentinel2,AOI-01,W2024,4,0.12848947887255072,-0.004200982107107164,12426,3030,23,5,multi_aoi-c974b893530fad9b2ace,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.0013283819107664935
sentinel2,AOI-01,W2024,5,0.063316294986805,-0.0018999509774787525,12270,3186,23,5,multi_aoi-c974b893530fad9b2ace,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,0.001144127734458168
sentinel2,AOI-02,W2022,1,0.8756962262318745,0.004150641512327913,11335,2813,21,9,multi_aoi-3382c22fcaa13a695bc4,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,0.055577957927488285
sentinel2,AOI-02,W2022,2,0.8770520439555278,0.0016505339589936163,11327,2821,25,5,multi_aoi-3382c22fcaa13a695bc4,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,0.05027825951727667
sentinel2,AOI-02,W2022,3,0.8513995598727876,0.020866120883177408,11268,2880,25,5,multi_aoi-3382c22fcaa13a695bc4,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,0.05863149098812748
sentinel2,AOI-02,W2022,4,0.8687052405644835,0.005897877933432549,11330,2818,25,5,multi_aoi-3382c22fcaa13a695bc4,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,0.045882457054366124
sentinel2,AOI-02,W2022,5,0.8794485400420361,0.001231218403255796,11332,2816,24,6,multi_aoi-3382c22fcaa13a695bc4,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,0.05003758117056599
sentinel2,AOI-02,W2022_2023,1,0.8875780643643321,0.0042044399129838594,16759,4164,24,6,multi_aoi-2f9f8e5aa328bc07af30,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.07008552780740705
sentinel2,AOI-02,W2022_2023,2,0.8802631364989748,0.012219974903189434,16779,4144,23,7,multi_aoi-2f9f8e5aa328bc07af30,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.05867210343919795
sentinel2,AOI-02,W2022_2023,3,0.8828376099247528,0.009444839052173248,16615,4308,25,5,multi_aoi-2f9f8e5aa328bc07af30,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.05864950290601257
sentinel2,AOI-02,W2022_2023,4,0.8813454145859381,0.008846926819272793,16773,4150,24,6,multi_aoi-2f9f8e5aa328bc07af30,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.05762185047706457
sentinel2,AOI-02,W2022_2023,5,0.8471903021425549,0.029880794673391997,16766,4157,24,6,multi_aoi-2f9f8e5aa328bc07af30,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.06301472853531578
sentinel2,AOI-02,W2022_2024,1,0.8475508091338702,0.036672557603008527,28111,7007,24,6,multi_aoi-105166673e0e35a47f2a,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.06258182264455958
sentinel2,AOI-02,W2022_2024,2,0.8718663374382927,0.017606297101369905,27928,7190,25,5,multi_aoi-105166673e0e35a47f2a,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.05880296040813634
sentinel2,AOI-02,W2022_2024,3,0.8814788336259627,0.012268572983377635,28159,6959,24,6,multi_aoi-105166673e0e35a47f2a,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.06192288824804569
sentinel2,AOI-02,W2022_2024,4,0.874753341699404,0.01761596076928784,28159,6959,23,7,multi_aoi-105166673e0e35a47f2a,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.05895547886153182
sentinel2,AOI-02,W2022_2024,5,0.8725800268603986,0.018685618939475956,28115,7003,24,6,multi_aoi-105166673e0e35a47f2a,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.059475486504447526
sentinel2,AOI-02,W2023,1,0.8840625389571617,0.03463669544746251,5066,1262,23,7,multi_aoi-6a52f20280f515104ff7,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.060714972602202884
sentinel2,AOI-02,W2023,2,0.8919581653715849,0.017674490919696362,5067,1261,23,7,multi_aoi-6a52f20280f515104ff7,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.09529815170104611
sentinel2,AOI-02,W2023,3,0.8371506771341206,0.06372880919090351,5054,1274,26,4,multi_aoi-6a52f20280f515104ff7,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.07929554835782103
sentinel2,AOI-02,W2023,4,0.8732844658914207,0.038261903936824604,5070,1258,22,8,multi_aoi-6a52f20280f515104ff7,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.06679999298643406
sentinel2,AOI-02,W2023,5,0.88785389092038,0.028733116495193556,5055,1273,26,4,multi_aoi-6a52f20280f515104ff7,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.07300505652179325
sentinel2,AOI-02,W2023_2024,1,0.8650392006198812,0.030872671833509946,16441,4082,24,6,multi_aoi-b99fb230478db7265030,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.06055172872256256
sentinel2,AOI-02,W2023_2024,2,0.872534736364799,0.027812441858800663,16315,4208,25,5,multi_aoi-b99fb230478db7265030,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.07003853378950925
sentinel2,AOI-02,W2023_2024,3,0.8661820430652328,0.03406504499971574,16445,4078,24,6,multi_aoi-b99fb230478db7265030,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.06509235745061531
sentinel2,AOI-02,W2023_2024,4,0.860792313688918,0.03516706382556456,16445,4078,24,6,multi_aoi-b99fb230478db7265030,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.0574688181886343
sentinel2,AOI-02,W2023_2024,5,0.8281121163018605,0.057172520027857554,16446,4077,23,7,multi_aoi-b99fb230478db7265030,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,0.06415300436147317
