sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,block_id,block_rmse,block_mae,block_bias,block_n
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_1_5,0.040211904559853726,0.03183665862706315,0.014592551433448833,12
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_2_1,0.05709313029258715,0.04643105301463467,0.02942130035025944,411
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_2_2,0.053486337513522074,0.04428829354333977,0.02943873699627811,807
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_2_3,0.03404488157595188,0.02678824471031156,0.006022806832372793,846
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_2_4,0.04312479696684965,0.031644181575629725,-0.013161295317458856,844
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_2_5,0.043969963138922416,0.03404777635230931,-0.02622476388920651,203
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_3_0,0.05443815444963889,0.04128610134096295,0.020445965652653338,38
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_3_1,0.06775581186381675,0.06293157825378874,0.061558103733770735,601
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_3_2,0.06801444161243582,0.059962852683618166,0.05148462756953444,855
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_3_3,0.03912622715600424,0.030537457686698764,0.0019326285514195583,855
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_3_4,0.042358426468665375,0.03287523101321665,-0.020189594154308595,796
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_3_5,0.05817059873797581,0.04527886946303584,-0.025054912957432778,182
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_4_0,0.05459430566297154,0.04777772425057087,0.037557607100902585,75
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_4_1,0.0702050314569309,0.06527852823421791,0.0637554105656831,892
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_4_2,0.06598256318084136,0.05705611253199294,0.04741834999677218,826
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_4_3,0.03972000595674337,0.03057322858497864,-0.007485144256751782,812
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_4_4,0.05128446139476665,0.037813293333638226,-0.0167624783554591,579
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_5_0,0.0750990392749655,0.0626519371384659,0.05992356162725704,3
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_5_1,0.0705856647589294,0.06074305899304497,0.046643721653134726,783
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_5_2,0.06805676334703481,0.057821366829872774,0.04150862542896089,842
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_5_3,0.047551878541544156,0.03595031221138364,0.000890590742465219,832
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_5_4,0.04750169205288712,0.034077307454276395,0.008465486596202363,657
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_6_0,0.06884942385971149,0.060085870239792984,0.04011447438438235,57
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_6_1,0.07387081734759955,0.06637101876361902,0.05776258631321116,623
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_6_2,0.0738460402842372,0.0683545607142423,0.06692125635124944,806
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_6_3,0.058228848035369186,0.047096972102002026,0.024545586249957504,825
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_6_4,0.05131374444709656,0.03751128585237261,-0.005910960593672243,205
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_7_1,0.07497050288224671,0.07218221820646793,0.07218221820646793,38
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_7_2,0.051871998840019126,0.04615069718360441,0.04491566212668195,80
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_7_3,0.04064277032842307,0.031778839843279685,-0.010565146695011362,283
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_7_4,0.04020441394526004,0.032797578916263885,-0.02835617878309905,43
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_0_1,0.05228469249357182,0.044226652570330656,0.030789805263347854,45
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_0_2,0.04649746709029989,0.03695026042061202,-0.014467087766131283,142
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_0_3,0.03943832297269421,0.029643354227135266,-0.01316968534348674,148
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_0_4,0.03313845516794304,0.024636274464134352,0.0025107088892168637,57
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_1_1,0.06358885871669138,0.05145528305101212,0.028944730192446377,351
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_1_2,0.04514737166516128,0.03742121013488215,0.019942663612780145,828
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_1_3,0.04054141987972206,0.03227634046664334,0.0005970178150437593,823
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_1_4,0.039283626005318456,0.030095562579265312,-0.000608998869231458,815
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_1_5,0.03684787217394959,0.02959672488554777,0.011545636333975942,12
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_2_1,0.05732801093452632,0.04607566369251152,0.028722242987208935,411
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_2_2,0.05070555817404751,0.04162469937298381,0.025673645768883452,807
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_2_3,0.03259118403696955,0.02462948466527186,0.0013124198802651075,846
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_2_4,0.04333837641933854,0.03156227380854087,-0.017221802031765595,844
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_2_5,0.04648928541765489,0.03731259919270388,-0.031535194981783324,203
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_3_0,0.05235497545267237,0.039503504343523434,0.02116447303394335,38
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_3_1,0.06366472444886571,0.05898751675458637,0.05753684457969405,601
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_3_2,0.06522295178304809,0.057291911796168674,0.0485630411432813,855
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_3_3,0.039170186910432545,0.03031604750633256,-0.002294114111714652,855
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_3_4,0.04364810280833021,0.03448235544432449,-0.02406974333470324,796
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_3_5,0.05804553084326784,0.04584220714326753,-0.027325842799790136,182
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_4_0,0.051737335548462424,0.04523559771379318,0.03551305024134629,75
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_4_1,0.06637696703902339,0.06151541909075831,0.05988610890925276,892
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_4_2,0.06363237173554254,0.055002790601872874,0.04498482914479035,826
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_4_3,0.04069628555529793,0.031148357889678884,-0.012519799972268432,812
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_4_4,0.05185902831142253,0.03924949463089838,-0.01965284200011627,579
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_5_0,0.07250389360285654,0.06085094909399217,0.05744514879985774,3
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_5_1,0.06860408269980323,0.059067348499256316,0.04469203346945818,783
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_5_2,0.06671946475972747,0.05675981143822295,0.03987295807205053,842
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_5_3,0.04824290290252125,0.03690989646659225,-0.0010414987245492536,832
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_5_4,0.04699835574751895,0.03351609290622843,0.006122035574012382,657
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_6_0,0.0661841183718722,0.05777330432824739,0.037867640105111906,57
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_6_1,0.0720112964480819,0.06477458986824032,0.05603794242405566,623
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_6_2,0.07259278679342081,0.06732671696154668,0.06596208396629857,806
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_6_3,0.056566447636947084,0.04554966606464733,0.02329330261339067,825
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_6_4,0.05193117372485143,0.03802493587971347,-0.006623529944474569,205
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_7_1,0.072059937194624,0.06931294066623696,0.06931294066623696,38
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_7_2,0.04964101514041443,0.04386609718864824,0.04238681945971172,80
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_7_3,0.04031196808124962,0.031714104963949385,-0.013573762175944727,283
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2021;2022;2023,2024,R2024-H3,3,AOI-00_b_7_4,0.0419538732456727,0.035006959777371574,-0.03154460254096097,43
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_0_1,0.03780012512794651,0.0323647372950581,-0.014827629924417187,50
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_0_2,0.059003376012974985,0.048125817123933025,-0.044051763110881256,186
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_0_3,0.06851018554520011,0.054025054956464126,-0.050425852758027974,149
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_0_4,0.029120680546314524,0.020955375622173318,-0.01731364752759079,57
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_1_1,0.04991437564894888,0.04109134866227188,-0.009536777742124263,338
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_1_2,0.05300855862663542,0.040713358058922525,-0.03285244530338424,858
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_1_3,0.06288734343207605,0.0490521422117364,-0.04341513174667665,828
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_1_4,0.05608925755733616,0.04614338936181766,-0.04351532844272977,834
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_1_5,0.03232582766648227,0.026087520141875695,-0.024626622619364626,12
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_2_1,0.051433985678056474,0.03993362057704176,-0.0031015717973368316,453
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_2_2,0.04345961824740214,0.034663233657538706,-0.017507343687891867,884
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_2_3,0.06320940368408856,0.053718583146868004,-0.05111268422312594,839
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_2_4,0.07813581267280846,0.06816866291548532,-0.0665417594391053,851
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_2_5,0.06612869743180963,0.06120885775107347,-0.06067372895902209,258
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_3_0,0.03808936911523137,0.031120419187419375,-0.0005400981737498974,32
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_3_1,0.024873338210661053,0.020082798736797178,0.004519630397929699,603
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_3_2,0.04833222514159945,0.0411480126390347,0.006395701138273422,848
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_3_3,0.06517041846284521,0.05539069628872717,-0.050273552018736796,855
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_3_4,0.0752183222103218,0.06896823494759682,-0.06790900105250523,849
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_3_5,0.07324620803374424,0.06427309431965413,-0.06207595252211073,228
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_4_0,0.023120583918299346,0.018931504549824413,-0.0022915518264740218,63
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_4_1,0.030518583073830794,0.025539647845557116,0.01407762363348738,894
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_4_2,0.04183625571797354,0.036302177416590926,0.007887210819482002,855
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_4_3,0.08214484326590825,0.07560683911420196,-0.07503878103300197,855
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_4_4,0.06852450876695615,0.060893521633125454,-0.05300675696156494,639
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_5_0,0.022365862180174903,0.021059402963145346,0.021059402963145346,3
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_5_1,0.04524364008840482,0.03681223076254783,0.003339702827349887,858
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_5_2,0.04917099598194129,0.04053072843928665,-0.007937698451297588,870
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_5_3,0.0786735842245919,0.06999634083602978,-0.06143753892142054,855
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2024,2025,R2025-H1,1,AOI-00_b_5_4,0.052779759075046236,0.04433741031599213,-0.03576667814258266,684
