sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,status,held_out_year,train_n,test_n,RMSE,MAE,Bias,R2,Pearson_r,n
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,landsat,2023;2024,2025,W2023_2024,COMPLETED,2023,8411,11794,0.0014772093707786772,0.0005283067565879882,0.00025667847883001604,0.39218248751215756,0.705021251117337,11794.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,landsat,2023;2024,2025,W2023_2024,COMPLETED,2024,11794,8411,0.0013041870940574576,0.0005217648723102621,0.00020827184464841932,0.4277939705899333,0.6958285543119049,8411.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,20202,7415,0.0011834899906856952,0.0005068432732035736,0.0003270022103113309,0.42932500803813245,0.7125862253254057,7415.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,15825,11792,0.0014707859195103809,0.0004903804473950105,0.00021339441578959898,0.3973548015914413,0.7151060467650243,11792.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,19207,8410,0.001310624693259905,0.0004981582179431813,0.00016896696494147497,0.42188044996667284,0.6986808441757978,8410.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,modis,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,modis,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,modis,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,modis,2022;2023,2025,W2022_2023,COMPLETED,2022,15349,15387,0.0014051884474376847,0.0003701315991285853,0.00014355773467539788,0.2952034677052848,0.6384907830022316,15387.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,modis,2022;2023,2025,W2022_2023,COMPLETED,2023,15387,15349,0.0016116649863034812,0.0005785497646388074,0.0003019832453799072,0.30057643199971795,0.6341314352699793,15349.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,modis,2023;2024,2025,W2023_2024,COMPLETED,2023,15358,15349,0.0017167501208390612,0.00044579685365680734,0.0001050491382911828,0.20639408913734236,0.6169057152168779,15349.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,modis,2023;2024,2025,W2023_2024,COMPLETED,2024,15349,15358,0.0014939887992837279,0.00045502091480636,0.00016250840084707264,0.2689392254849198,0.5967431545327018,15358.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,30707,15387,0.0014504195127885077,0.00035432982125825017,0.00011036079226361736,0.24910037941589325,0.6192102593685589,15387.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,30745,15349,0.001666899723502635,0.0004914310368961575,0.00017504551265841835,0.251813841151432,0.6281620554166646,15349.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,30736,15358,0.0014946028483155223,0.000489136948696137,0.00020454728813560478,0.2683381508123913,0.5869880836989408,15358.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,sentinel2,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,sentinel2,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,sentinel2,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2022,10193,12483,0.0014263895405495209,0.0005171303112359967,0.00026494794570440484,0.41036533808232023,0.710379711586929,12483.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2023,12483,10193,0.0015640201961796183,0.0005222597593736236,0.00021926631568870106,0.3650619019991417,0.7022060511878274,10193.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2023,14878,10193,0.0016718644864756518,0.000571945316300903,0.00024147622342002135,0.2744809530563721,0.6564351348584039,10193.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2024,10193,14878,0.0013890401438815668,0.000380108474169674,7.211371630600386e-05,0.39962763211050933,0.741875363127766,14878.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,25071,12483,0.0014967078132325624,0.000538926494037048,0.00026719132853037864,0.3507966290134581,0.6804073058737461,12483.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,27361,10193,0.0016236363587222276,0.00055242961041178,0.00023489287478403536,0.3157351847272182,0.677032696103655,10193.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,22676,14878,0.0013884996785400582,0.00038512285643887154,7.827902456510856e-05,0.40009474219625984,0.7399509988855913,14878.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,landsat,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,landsat,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,landsat,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,COMPLETED,2022,306,603,0.05125451873311169,0.03987749358413268,0.017669782309938317,0.8766743120055032,0.9446120759418959,603.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,COMPLETED,2023,603,306,0.08293496289117291,0.06202828168612296,-0.01842097622943099,0.77055381607838,0.8846825289258283,306.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,COMPLETED,2023,389,306,0.08266517394890206,0.05766550780788638,0.01746055546033528,0.7720441732661741,0.8846825289258281,306.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,COMPLETED,2024,306,389,0.06499953077304721,0.05197379984862269,-0.016222435685374348,0.8316747333064213,0.917943673387825,389.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,695,603,0.0550909422786853,0.04317033836267027,0.026764805262538646,0.8575214035430516,0.9446120759418958,603.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,992,306,0.08094202626088126,0.05859911804929221,-0.00510651122617168,0.7814485592174667,0.8846825289258282,306.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,909,389,0.06878635205563982,0.0554382713511388,-0.02738403102350344,0.8114904205813944,0.9179436733878251,389.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,modis,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,modis,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,modis,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,modis,2022;2023,2025,W2022_2023,COMPLETED,2022,2021,7658,0.06104437288822238,0.0490522707698306,-0.03002226368186349,0.8242654185058675,0.9325890521263903,7658.0
