sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,landsat,2023;2024,2025,R2025-H2,2,1735,28,0.059777465913110374,0.04630674819566684,0.02328063490484137,0.8678890004450327,0.9423048807545299,1735,0.9757823460320222,-0.0642315703663201,1097,6,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,landsat,2022;2023;2024,2025,R2025-H3,3,1735,28,0.05667293023460137,0.043877154790474986,0.013171853762417854,0.8812550049470822,0.9423048807545295,1735,0.9553551010505897,-0.06275809547069522,2066,6,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,modis,2023,2024,R2024-H1,1,11497,38,0.04673814553763604,0.03743989953036796,-0.0257001179964973,0.9265126032742316,0.974413145710508,11497,1.0617848922378972,-0.14471030383641992,2351,31,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,modis,2022;2023,2024,R2024-H2,2,11497,38,0.039484917720618386,0.030420440154755927,-0.006166711512435501,0.9475515830515487,0.974388098127897,11497,1.0644190578166963,-0.1267496993712916,12160,31,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,modis,2021;2022;2023,2024,R2024-H3,3,11497,38,0.03928753048182302,0.030199629148040055,-0.005699823550512211,0.9480746572820501,0.974390651780669,11497,1.0735463786465027,-0.13182406327176255,12557,22,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,modis,2024,2025,R2025-H1,1,2190,24,0.051600367286903995,0.04207542256743729,0.03433121958239952,0.8006451727203392,0.9430181727413952,2190,1.0917610135675628,-0.13716990671420481,11497,38,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,modis,2023;2024,2025,R2025-H2,2,2190,24,0.04834562165476052,0.03897299613659548,0.02925958524290555,0.8250010396718344,0.9430181727413955,2190,1.0846448053097917,-0.13763364424476654,13359,31,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,modis,2022;2023;2024,2025,R2025-H3,3,2190,24,0.049252528075001856,0.039843664244945266,0.03075063072312269,0.8183739136184682,0.9430181727413951,2190,1.0812277915549615,-0.13393000939017785,23168,31,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,sentinel2,2023,2024,R2024-H1,1,15496,38,0.056510497595244076,0.044552626915349,-0.01541090930841338,0.8813312615086225,0.943512175772059,15496,0.8645987702007649,0.0158277208319354,3484,36,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,sentinel2,2022;2023,2024,R2024-H2,2,15496,38,0.05774558984425804,0.0455949619199164,-0.019382823005287344,0.8760873324584325,0.9435121757720588,15496,0.86939071303565,0.00904014390671709,15302,36,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,sentinel2,2021;2022;2023,2024,R2024-H3,3,15496,38,0.0548907185462391,0.04275245160824476,-0.00563444318418802,0.8880366473333163,0.9435121757720594,15496,0.8863710693913922,0.01281115825363216,23555,36,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,sentinel2,2024,2025,R2025-H1,1,12637,38,0.055945841356017184,0.04341898175071691,0.009144979926061197,0.8904234312509584,0.945221308471809,12637,0.8576427494281302,0.03532586836083085,15496,38,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,sentinel2,2023;2024,2025,R2025-H2,2,12637,38,0.05539861103570419,0.04296756137661773,0.004961498840316506,0.8925565783945173,0.945221308471808,12637,0.861859465471298,0.02893044088954938,18099,36,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,sentinel2,2022;2023;2024,2025,R2025-H3,3,12637,38,0.05521711368046325,0.04279293361885811,-0.002111769580286953,0.8932594390738373,0.9452213084718087,12637,0.8712666515540392,0.016922481339457562,29917,36,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,landsat,2023,2024,R2024-H1,1,10134,35,0.03549033738678232,0.02722375031945963,0.014690133968209394,0.8754907071480007,0.9491228907584013,10134,0.951243841264831,-0.07267138230950893,8852,35,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,landsat,2022;2023,2024,R2024-H2,2,10134,35,0.03219859948264664,0.02298425931097095,0.004743457067827655,0.8975161399999241,0.949198713174983,10134,0.9256011096263199,-0.07629698230287821,18882,35,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,landsat,2021;2022;2023,2024,R2024-H3,3,10134,35,0.03190235560684311,0.022442328380257684,0.002754089860373419,0.8993932745016963,0.9492146826002534,10134,0.9203831783220403,-0.07700261934173755,10433,13,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,landsat,2024,2025,R2025-H1,1,9322,35,0.03694901813612434,0.02845763367927409,0.010847160166450565,0.8606799609433109,0.9342089274563874,9322,0.8905279008073241,-0.07220938026197007,10134,35,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,landsat,2023;2024,2025,R2025-H2,2,9322,35,0.03944411921414601,0.031237399818525868,0.017222405088517287,0.8412285874383953,0.9341538319507784,9322,0.9149435368696002,-0.0716565099233816,18986,35,3.0
