sensitivity,variant,AOI,sensor,target_year,contrast,history_left,history_right,paired_block_n,mean_difference_RMSE,t,p,Holm_adjusted_p,significant
spatial_aggregation_order,primary_ndvi_first,AOI-03,modis,2024,2y_vs_3y,2,3,35,0.004397145355794337,17.40822956389659,1.656417613836425e-18,1.656417613836425e-18,True
spatial_aggregation_order,primary_ndvi_first,AOI-03,modis,2025,1y_vs_2y,1,2,35,-0.0010383781321086597,-0.9319074154901732,0.3579550126924198,0.5752586243214127,False
spatial_aggregation_order,primary_ndvi_first,AOI-03,modis,2025,1y_vs_3y,1,3,35,-0.00131826055858516,-1.080261379534367,0.28762931216070636,0.5752586243214127,False
spatial_aggregation_order,primary_ndvi_first,AOI-03,modis,2025,2y_vs_3y,2,3,35,-0.00027988242647650007,-2.5933942784970028,0.013916265645065248,0.041748796935195745,True
spatial_aggregation_order,primary_ndvi_first,AOI-03,sentinel2,2024,1y_vs_2y,1,2,35,-6.146882767935341e-05,-0.7685143355228263,0.44748717131240817,0.5705948229168628,False
spatial_aggregation_order,primary_ndvi_first,AOI-03,sentinel2,2024,1y_vs_3y,1,3,35,-0.00030441023420099586,-1.1710239830263218,0.24973104269922272,0.5705948229168628,False
spatial_aggregation_order,primary_ndvi_first,AOI-03,sentinel2,2024,2y_vs_3y,2,3,35,-0.00024294140652164243,-1.3366956947480815,0.19019827430562095,0.5705948229168628,False
spatial_aggregation_order,primary_ndvi_first,AOI-03,sentinel2,2025,1y_vs_2y,1,2,35,0.0003023338938933841,1.5288026678827047,0.1355645913316021,0.18616529995866368,False
spatial_aggregation_order,primary_ndvi_first,AOI-03,sentinel2,2025,1y_vs_3y,1,3,35,0.0003726183649329988,1.727887645047031,0.09308264997933184,0.18616529995866368,False
spatial_aggregation_order,primary_ndvi_first,AOI-03,sentinel2,2025,2y_vs_3y,2,3,35,7.028447103961468e-05,2.2516006380192692,0.03092030454961806,0.09276091364885418,False
