sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,landsat,2024,2025,R2025-H1,1,7600,36,0.0583223975344482,0.04488035725039942,0.014264307424891954,0.8546318277236518,0.929618872029079,7600,1.0145689898668873,-0.0883789183777191,1542,30,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,landsat,2023;2024,2025,R2025-H2,2,7600,36,0.06219502373587679,0.048449109866970284,0.025602732658025023,0.8346859109573714,0.9296188720290791,7600,1.0243341535316377,-0.08274172453985307,3407,14,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,landsat,2022;2023;2024,2025,R2025-H3,3,7600,36,0.057400593643264226,0.04419814090768831,0.010745809036536635,0.8591906932319451,0.9296188720290797,7600,0.9920488741735296,-0.07874941484579145,10599,14,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,modis,2023,2024,R2024-H1,1,17909,38,0.04987285678171393,0.0394415761883569,-0.02322987380235427,0.9179810397874639,0.9675042317774888,17909,1.099795192397648,-0.16751554611412312,9553,35,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,modis,2022;2023,2024,R2024-H2,2,17909,38,0.04493615170408942,0.03452481115837782,-0.008458068234676451,0.933414828665973,0.967462831608789,17909,1.0630927316723782,-0.1303987418442502,27583,35,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,modis,2021;2022;2023,2024,R2024-H3,3,17909,38,0.044662751993496744,0.03419558875524069,-0.00730474372767231,0.9342225964230021,0.9674660956907377,17909,1.07609235246324,-0.13713534600443145,34987,31,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,modis,2024,2025,R2025-H1,1,16568,38,0.05466239871200012,0.0429658917080638,0.02639474157400859,0.8944854294225391,0.9587673277944571,16568,1.0791666078148952,-0.13168707625999154,17909,38,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,modis,2023;2024,2025,R2025-H2,2,16568,38,0.051293723372446205,0.039809926337493924,0.01849344613966689,0.9070897742762097,0.9587698393509924,16568,1.0751804582260727,-0.13721088922672808,27078,35,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,modis,2022;2023;2024,2025,R2025-H3,3,16568,38,0.05236187173232956,0.04083741555911612,0.021306404149102287,0.9031799306167723,0.9587677386349787,16568,1.0712191511930491,-0.13203164389488253,45108,35,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,sentinel2,2023,2024,R2024-H1,1,18284,38,0.05872964836575148,0.045236435956934586,0.011237763445620162,0.8838687134813419,0.9427211919041123,18284,0.8812162682571705,0.0317363714769483,7586,37,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,sentinel2,2022;2023,2024,R2024-H2,2,18284,38,0.05875890149596884,0.045582676654422956,-0.011670973137420859,0.8837529951069995,0.9427211919041117,18284,0.8767085097180858,0.011401067330414183,26061,37,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,sentinel2,2021;2022;2023,2024,R2024-H3,3,18284,38,0.05791532793912618,0.044525295891383265,0.004028046101404506,0.8870668412050655,0.9427211919041126,18284,0.889207917384898,0.019964304816956713,43571,37,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,sentinel2,2024,2025,R2025-H1,1,18534,38,0.058608124197518055,0.04532243195480063,0.0053160967710666855,0.8815037023381759,0.9394120392862398,18534,0.8588536494727403,0.03326519436156583,18284,38,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,sentinel2,2023;2024,2025,R2025-H2,2,18534,38,0.058888992705033096,0.04557792733028711,0.007856088726505828,0.8803652380953709,0.9394120392862403,18534,0.8618469010674559,0.03422536496455547,25498,37,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,sentinel2,2022;2023;2024,2025,R2025-H3,3,18534,38,0.05844175711529513,0.04501297827989677,-0.002545979717764696,0.8821754830274436,0.9394120392862398,18534,0.8715566589278743,0.018698540946084308,43973,37,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,landsat,2023,2024,R2024-H1,1,15551,35,0.03667250528827258,0.02826090868577873,0.016506302140208803,0.8691289484131871,0.9498769568720918,15551,0.9643769491644596,-0.07494910528627169,11178,35,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,landsat,2022;2023,2024,R2024-H2,2,15551,35,0.031952553546843364,0.022437933788611527,0.0026966815618510998,0.9006486952354197,0.9499401959596165,15551,0.919049435471815,-0.07729541703790482,27408,35,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,landsat,2021;2022;2023,2024,R2024-H3,3,15551,35,0.03228619380570802,0.0230287725629157,0.004881163761884737,0.8985630619681376,0.9499259361101395,15551,0.9247923021402463,-0.07655708736667041,14331,13,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,landsat,2024,2025,R2025-H1,1,14402,35,0.035961685341230364,0.026941335824254547,0.0069854839562236044,0.8734938483724931,0.9371623823119505,14402,0.88728595321007,-0.07182197278252117,15551,35,1.0
