sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
landsat_sr_qa_aerosol,primary_matched,rolling_origin,AOI-02,landsat,2023,2024,R2024-H1,1,548,20,0.05179223961874551,0.040539299137003534,0.006392803281705056,0.9362296558978995,0.9681782511159118,548,1.0106724497839938,-0.09681417165892414,1479,13,1.0
landsat_sr_qa_aerosol,primary_matched,rolling_origin,AOI-02,landsat,2022;2023,2024,R2024-H2,2,548,20,0.052562775949842815,0.042017582235080786,0.009776481171035233,0.9343180611631327,0.9681524277059423,548,0.9691566523509831,-0.07201834717216116,7098,12,2.0
landsat_sr_qa_aerosol,primary_matched,rolling_origin,AOI-02,landsat,2021;2022;2023,2024,R2024-H3,3,548,20,0.05324648625862442,0.04347908374101501,0.0027542409023709837,0.9325982324634009,0.9681524277059422,548,0.9275681454972644,-0.05762343233636735,4125,7,3.0
landsat_sr_qa_aerosol,primary_matched,rolling_origin,AOI-02,landsat,2024,2025,R2025-H1,1,3006,29,0.04833507656597483,0.03743565770715857,0.008341376541728878,0.8269505020002837,0.9132382065250509,3006,0.9969565221035065,-0.09611114233032103,548,20,2.0
landsat_sr_qa_aerosol,primary_matched,rolling_origin,AOI-02,landsat,2023;2024,2025,R2025-H2,2,3006,29,0.04850435044723159,0.03763052350331768,0.010398509137096428,0.8257363091105587,0.9132382065250504,3006,0.9682952852430616,-0.07622359532236456,1422,8,3.0
landsat_sr_qa_aerosol,primary_matched,rolling_origin,AOI-02,landsat,2022;2023;2024,2025,R2025-H3,3,3006,29,0.04781697052787489,0.03729918915976701,0.006690394283940492,0.8306404709404999,0.913238206525051,3006,0.9443190490535056,-0.06501587701048728,3804,7,1.0
landsat_sr_qa_aerosol,primary_matched,rolling_origin,AOI-03,landsat,2023,2024,R2024-H1,1,13404,35,0.032373697857462996,0.02357126585299354,0.00638708282356456,0.9033109005970923,0.9528202871367852,13404,0.915087535165617,-0.07312232637897065,5295,35,3.0
landsat_sr_qa_aerosol,primary_matched,rolling_origin,AOI-03,landsat,2022;2023,2024,R2024-H2,2,13404,35,0.0317281330929837,0.021587378214204138,-0.0029417417894151096,0.9071286124777054,0.9528862743797255,13404,0.897152526113197,-0.07789094689018508,20089,35,2.0
landsat_sr_qa_aerosol,primary_matched,rolling_origin,AOI-03,landsat,2021;2022;2023,2024,R2024-H3,3,13404,35,0.03168161167635173,0.022151486248316112,0.001320953827574576,0.907400758400936,0.9528567445184125,13404,0.9072793330382678,-0.07620657228917935,10736,12,1.0
landsat_sr_qa_aerosol,primary_matched,rolling_origin,AOI-03,landsat,2024,2025,R2025-H1,1,11693,35,0.03400490392596226,0.025892133312366946,0.008617051655662592,0.880533718774322,0.9424742154368513,11693,0.8880750761348587,-0.07251833831253535,13404,35,2.0
landsat_sr_qa_aerosol,primary_matched,rolling_origin,AOI-03,landsat,2023;2024,2025,R2025-H2,2,11693,35,0.03443275589324746,0.026418386802089713,0.010193781706313434,0.877508540835133,0.9424672412764258,11693,0.8953296998186476,-0.07266909899899202,18699,35,3.0
landsat_sr_qa_aerosol,primary_matched,rolling_origin,AOI-03,landsat,2022;2023;2024,2025,R2025-H3,3,11693,35,0.033541675986576924,0.02519748745237976,0.006669832326119682,0.8837663811664808,0.94253036215093,11693,0.8943720911634108,-0.07598832426810107,33493,35,1.0
