aerosol_mode,AOI,sensor,rolling_id,target_year,history_length,primary_n,primary_target_n,primary_RMSE,primary_MAE,primary_Bias,primary_R2,primary_Pearson_r,primary_slope,primary_intercept,sensitivity_n,sensitivity_target_n,sensitivity_RMSE,sensitivity_MAE,sensitivity_Bias,sensitivity_R2,sensitivity_Pearson_r,sensitivity_slope,sensitivity_intercept,primary_matched_n,primary_matched_target_n,primary_matched_RMSE,primary_matched_MAE,primary_matched_Bias,primary_matched_R2,primary_matched_Pearson_r,primary_matched_slope,primary_matched_intercept,sensitivity_matched_n,sensitivity_matched_target_n,sensitivity_matched_RMSE,sensitivity_matched_MAE,sensitivity_matched_Bias,sensitivity_matched_R2,sensitivity_matched_Pearson_r,sensitivity_matched_slope,sensitivity_matched_intercept,matched_n,retention_fraction,delta_RMSE_operational,delta_RMSE_matched,delta_MAE_operational,delta_MAE_matched,delta_Bias_operational,delta_Bias_matched,delta_slope_operational,delta_slope_matched,delta_intercept_operational,delta_intercept_matched
valid_retrieval_no_high,AOI-02,landsat,R2025-H1,2025,1,7600,7600,0.058322397534448206,0.04488035725039942,0.014264307424891973,0.8546318277236516,0.9296188720290788,1.0145689898668875,-0.08837891837771922,4584,4584,0.07336535058616363,0.05506294512861181,0.006785964062529515,0.690800011725093,0.8327398116395316,0.973782316989793,-0.12144675216307349,4584,4584,0.050268811114590355,0.03903836204495569,0.008680553639008052,0.8548374119641354,0.9275357876148573,0.9934049706951706,-0.0900487037603998,4584,4584,0.07336535058616363,0.05506294512861181,0.006785964062529515,0.690800011725093,0.8327398116395316,0.973782316989793,-0.12144675216307349,4584,0.6031578947368421,0.015042953051715421,0.023096539471573273,0.010182587878212392,0.01602458308365612,-0.007478343362362458,-0.0018945895764785371,-0.040786672877094476,-0.019622653705377635,-0.03306783378535427,-0.031398048402673684
valid_retrieval_no_high,AOI-02,landsat,R2025-H2,2025,2,7600,7600,0.062195023735876785,0.048449109866970284,0.025602732658025037,0.8346859109573714,0.9296188720290798,1.0243341535316366,-0.0827417245398524,4584,4584,0.0756212611915887,0.055162553209994594,0.01953358088895979,0.6714924868109674,0.8327323088447163,0.9764685815223417,-0.11042944796779597,4584,4584,0.05049164666955549,0.03928834978818863,0.01077545916667389,0.8535475830953245,0.9275357876148577,0.9688563498368709,-0.07315574220862442,4584,4584,0.0756212611915887,0.055162553209994594,0.01953358088895979,0.6714924868109674,0.8327323088447163,0.9764685815223417,-0.11042944796779597,4584,0.6031578947368421,0.013426237455711913,0.02512961452203321,0.00671344334302431,0.01587420342180596,-0.006069151769065247,0.0087581217222859,-0.047865572009294866,0.007612231685470872,-0.027687723427943567,-0.03727370575917155
valid_retrieval_no_high,AOI-02,landsat,R2025-H3,2025,3,7600,7600,0.057400593643264226,0.04419814090768831,0.010745809036536647,0.8591906932319451,0.9296188720290789,0.9920488741735304,-0.0787494148457919,4584,4584,0.0743916825802532,0.05485365918051699,0.014011276110322933,0.6820885004293205,0.8327364954414983,0.980676468606921,-0.11866857638969824,4584,4584,0.04955250178421881,0.03871769257866132,0.004887546533087308,0.858944947790778,0.9275357876148572,0.9606749428460535,-0.0741118535933753,4584,4584,0.0743916825802532,0.05485365918051699,0.014011276110322933,0.6820885004293205,0.8327364954414983,0.980676468606921,-0.11866857638969824,4584,0.6031578947368421,0.016991088936988967,0.024839180796034387,0.010655518272828679,0.01613596660185567,0.0032654670737862854,0.009123729577235624,-0.011372405566609345,0.020001525760867556,-0.039919161543906345,-0.044556722796322945
valid_retrieval_no_high,AOI-03,landsat,R2024-H1,2024,1,15551,15551,0.03667250528827264,0.028260908685778748,0.016506302140208814,0.8691289484131867,0.9498769568720935,0.9643769491644618,-0.07494910528627224,14872,14872,0.03327297002326232,0.02400265656490349,0.007042212574555991,0.892546402391054,0.9474359294136948,0.880499894433987,-0.06596548102107189,14872,14872,0.03326662906058623,0.024753905679066046,0.009948304388449177,0.8925873542103053,0.9508842679991649,0.9285618916874234,-0.0729141798433593,14872,14872,0.03327297002326232,0.02400265656490349,0.007042212574555991,0.892546402391054,0.9474359294136948,0.880499894433987,-0.06596548102107189,14872,0.956337213040962,-0.0033995352650103214,6.340962676092132e-06,-0.004258252120875258,-0.0007512491141625569,-0.009464089565652822,-0.002906091813893186,-0.0838770547304748,-0.048061997253436406,0.008983624265200357,0.006948698822287408
valid_retrieval_no_high,AOI-03,landsat,R2024-H2,2024,2,15551,15551,0.03195255354684338,0.022437933788611534,0.002696681561851105,0.9006486952354196,0.949940195959615,0.9190494354718157,-0.07729541703790502,14872,14872,0.03253003884152886,0.022011234954009307,-0.0020725614587716133,0.8972913580893391,0.9474869917313792,0.8703265389610825,-0.07249062983163818,14872,14872,0.031463826680524686,0.02150631342644871,-0.0013435574265651972,0.9039138250310426,0.9509491345052278,0.9014450814606842,-0.07733249940138778,14872,14872,0.03253003884152886,0.022011234954009307,-0.0020725614587716133,0.8972913580893391,0.9474869917313792,0.8703265389610825,-0.07249062983163818,14872,0.956337213040962,0.00057748529468548,0.0010662121610041722,-0.00042669883460222727,0.0005049215275605978,-0.004769243020622718,-0.000729004032206416,-0.04872289651073325,-0.031118542499601776,0.004804787206266842,0.004841869569749607
valid_retrieval_no_high,AOI-03,landsat,R2024-H3,2024,3,15551,15551,0.03228619380570804,0.023028772562915707,0.004881163761884749,0.8985630619681375,0.9499259361101392,0.9247923021402483,-0.07655708736667091,14872,14872,0.03251776313122309,0.022438258383893215,0.001383968117798793,0.8973688608334913,0.9474687568496372,0.876583508344868,-0.07063400757299884,14872,14872,0.03168861735945128,0.022390775673231833,0.0033045398812450795,0.902535961248653,0.9509163794919232,0.9110388925640378,-0.07510604965912204,14872,14872,0.03251776313122309,0.022438258383893215,0.001383968117798793,0.8973688608334913,0.9474687568496372,0.876583508344868,-0.07063400757299884,14872,0.956337213040962,0.00023156932551505333,0.0008291457717718165,-0.0005905141790224916,4.7482710661381905e-05,-0.003497195644085956,-0.0019205717634462865,-0.048208793795380345,-0.03445538421916983,0.00592307979367207,0.004472042086123201
valid_retrieval_no_high,AOI-03,landsat,R2025-H1,2025,1,14402,14402,0.03596168534123037,0.02694133582425457,0.006985483956223636,0.873493848372493,0.937162382311949,0.8872859532100673,-0.0718219727825205,13217,13217,0.03684131031847487,0.027399408514672003,0.00864920180410764,0.8668854693498607,0.935065001916403,0.8649386596779334,-0.06896865046471032,13217,13217,0.03517067475979258,0.026512133510441845,0.007226918668725372,0.8786843778345157,0.9401333870179845,0.8862391755457366,-0.07201544650723549,13217,13217,0.03684131031847487,0.027399408514672003,0.00864920180410764,0.8668854693498607,0.935065001916403,0.8649386596779334,-0.06896865046471032,13217,0.9177197611442856,0.0008796249772444961,0.0016706355586822846,0.0004580726904174319,0.0008872750042301578,0.0016637178478840046,0.0014222831353822686,-0.02234729353213394,-0.021300515867803238,0.0028533223178101863,0.0030467960425251683
valid_retrieval_no_high,AOI-03,landsat,R2025-H2,2025,2,14402,14402,0.037714332502368594,0.029040264709949404,0.013033995780367407,0.8608624274020507,0.9371285156581729,0.9150460019278217,-0.07232176131147369,13217,13217,0.03741432137006799,0.028152147841803345,0.010756782320116955,0.8627124756975397,0.9350493659568068,0.8692959617038931,-0.0679083379686595,13217,13217,0.03584996945803165,0.02739644797263557,0.010011487096127782,0.8739528852766617,0.9401213527902473,0.8988560587070915,-0.07222702397468592,13217,13217,0.03741432137006799,0.028152147841803345,0.010756782320116955,0.8627124756975397,0.9350493659568068,0.8692959617038931,-0.0679083379686595,13217,0.9177197611442856,-0.00030001113230060383,0.0015643519120363408,-0.0008881168681460598,0.0007556998691677745,-0.0022772134602504525,0.0007452952239891727,-0.04575004022392859,-0.029560097003198393,0.004413423342814193,0.004318686006026418
valid_retrieval_no_high,AOI-03,landsat,R2025-H3,2025,3,14402,14402,0.03624529886394073,0.02723168908063038,0.00819136911345552,0.8714905865617243,0.9372000064427635,0.906043527373169,-0.07506609062152686,13217,13217,0.03655501583487171,0.026928917197928393,0.007296674680487582,0.8689463015466065,0.9350925494625547,0.8687936445341944,-0.07126504967873196,13217,13217,0.03494955407863673,0.026120045125093395,0.00615994224078396,0.8802050234608843,0.9401782748694647,0.8956616666114239,-0.07534298358539718,13217,13217,0.03655501583487171,0.026928917197928393,0.007296674680487582,0.8689463015466065,0.9350925494625547,0.8687936445341944,-0.07126504967873196,13217,0.9177197611442856,0.000309716970930983,0.0016054617562349799,-0.0003027718827019882,0.0008088720728349971,-0.0008946944329679381,0.0011367324397036213,-0.03724988283897457,-0.026868022077229492,0.0038010409427949032,0.004077933906665221
strict_aerosol,AOI-00,landsat,R2024-H1,2024,1,20186,20186,0.053372821640600185,0.04341159041091878,0.022798545199474274,0.667898639718175,0.854214516503916,0.8544793879372247,0.0011015203776354454,19655,19655,0.05618434778378678,0.03995864132776448,0.02233586817940832,0.5886595651513762,0.8085179029260515,1.1551313734412114,-0.22569733189890084,19655,19655,0.05315586594803877,0.04326416372470445,0.023498182032875226,0.6318090491993285,0.8393957025411115,0.850481043802384,0.003785407631965887,19655,19655,0.05618434778378678,0.03995864132776448,0.02233586817940832,0.5886595651513762,0.8085179029260515,1.1551313734412114,-0.22569733189890084,19655,0.9736946398494005,0.002811526143186596,0.003028481835748012,-0.0034529490831542997,-0.003305522396939972,-0.000462677020065954,-0.0011623138534669064,0.30065198550398675,0.30465032963882743,-0.2267988522765363,-0.22948273953086673
strict_aerosol,AOI-00,landsat,R2024-H2,2024,2,20186,20186,0.05223999101389104,0.04243817178459475,0.019272511210011566,0.6818466390847548,0.8542145165039166,0.8860855093515932,-0.022550811709008967,19655,19655,0.05809589698714688,0.041786829638554096,0.02680448018088045,0.5601935052725389,0.8086213398361686,1.1744376129279617,-0.23415527057490104,19655,19655,0.051928373831654606,0.04221568120674727,0.019749887021391948,0.6486174739288519,0.8393957025411106,0.892584621795025,-0.026932529565862895,19655,19655,0.05809589698714688,0.041786829638554096,0.02680448018088045,0.5601935052725389,0.8086213398361686,1.1744376129279617,-0.23415527057490104,19655,0.9736946398494005,0.0058559059732558386,0.006167523155492273,-0.000651342146040651,-0.000428851568193174,0.007531968970868885,0.007054593159488504,0.2883521035763684,0.2818529911329367,-0.21160445886589208,-0.20722274100903815
strict_aerosol,AOI-00,landsat,R2024-H3,2024,3,20186,20186,0.0519406826048345,0.042224999406104066,0.01914394081990229,0.6854819068708957,0.8542145165039162,0.8582634149850386,-0.004962694955891744,19655,19655,0.05664542769146242,0.040429361267810666,0.02333935512933345,0.5818804870588672,0.8082641834154266,1.131592005337971,-0.20892749447052783,19655,19655,0.051509997780424845,0.04190415562617087,0.01928602053509435,0.6542566961255788,0.8393957025411093,0.8646025411297517,-0.009472344483341777,19655,19655,0.05664542769146242,0.040429361267810666,0.02333935512933345,0.5818804870588672,0.8082641834154266,1.131592005337971,-0.20892749447052783,19655,0.9736946398494005,0.004704745086627923,0.005135429911037576,-0.0017956381382933997,-0.0014747943583602041,0.004195414309431159,0.004053334594239098,0.27332859035293255,0.26698946420821945,-0.20396479951463609,-0.19945514998718605
strict_aerosol,AOI-00,landsat,R2025-H1,2025,1,20251,20251,0.05459148698931992,0.043455352786185134,-0.026620959027305786,0.6913419838552173,0.8753008071620669,0.821342425568143,-0.0005959104544163152,20158,20158,0.0578411170935041,0.04258265786735607,-0.020609499846144318,0.6296007728125247,0.8263968396235137,1.157629710242255,-0.2496712152563645,20158,20158,0.054807921761527885,0.04360756855812125,-0.027144917131461957,0.6674297498623412,0.8662069569862695,0.8223467828968528,-0.0016912430732847206,20158,20158,0.0578411170935041,0.04258265786735607,-0.020609499846144318,0.6296007728125247,0.8263968396235137,1.157629710242255,-0.2496712152563645,20158,0.9954076341909042,0.0032496301041841785,0.003033195331976213,-0.0008726949188290617,-0.001024910690765178,0.006011459181161468,0.006535417285317639,0.33628728467411206,0.3352829273454022,-0.24907530480194817,-0.24797997218307977
strict_aerosol,AOI-00,landsat,R2025-H2,2025,2,20251,20251,0.04992647284457533,0.04024357008372471,-0.01515288336156512,0.7418396842401004,0.8753008071620647,0.8355955161455583,0.00150303954960318,20158,20158,0.05495243241665619,0.039361640453323514,-0.009801059085852755,0.6656736787545658,0.8263030062358591,1.1554035529611224,-0.23732678673065022,20158,20158,0.0500106280961252,0.04030433923169219,-0.015507222674786334,0.7231010263722005,0.86620695698627,0.8340939506910341,0.0022020759879589624,20158,20158,0.05495243241665619,0.039361640453323514,-0.009801059085852755,0.6656736787545658,0.8263030062358591,1.1554035529611224,-0.23732678673065022,20158,0.9954076341909042,0.005025959572080858,0.004941804320530992,-0.0008819296304011931,-0.0009426987783686738,0.005351824275712366,0.005706163588933579,0.31980803681556413,0.3213096022700883,-0.2388298262802534,-0.23952886271860918
strict_aerosol,AOI-00,landsat,R2025-H3,2025,3,20251,20251,0.04941579865093187,0.03980078399718749,-0.013564831734708419,0.7470938734763888,0.8753008071620675,0.8574769860461495,-0.011292472868706382,20158,20158,0.054351797321238765,0.038623447369081965,-0.003935445242216311,0.6729421721602598,0.8262329743488965,1.140900812381579,-0.22147782056941345,20158,20158,0.04949342432412206,0.03983338629024452,-0.013939685599097447,0.7287987211391143,0.8662069569862707,0.8597817812378615,-0.013165209553546275,20158,20158,0.054351797321238765,0.038623447369081965,-0.003935445242216311,0.6729421721602598,0.8262329743488965,1.140900812381579,-0.22147782056941345,20158,0.9954076341909042,0.004935998670306897,0.004858372997116708,-0.001177336628105527,-0.0012099389211625566,0.009629386492492106,0.010004240356881137,0.2834238263354294,0.2811190311437174,-0.21018534770070707,-0.20831261101586718
strict_aerosol,AOI-01,landsat,R2024-H1,2024,1,19872,19872,0.0011672634524432326,0.00043329393839509217,0.00022542268807187318,0.45027634452663334,0.7349565179115086,0.10954021202802719,-0.005685602641599043,16065,16065,0.0012894853302347555,0.0003925857543625983,0.0001011566669168234,0.13825131427105064,0.425459125347894,0.06196881477773171,-0.003217036338052651,16065,16065,0.001007637284361041,0.00045252268901554114,0.00026638683964289874,0.47379341842784517,0.7400642967124038,0.11426048760810575,-0.005991003398268915,16065,16065,0.0012894853302347555,0.0003925857543625983,0.0001011566669168234,0.13825131427105064,0.425459125347894,0.06196881477773171,-0.003217036338052651,16065,0.8084239130434783,0.0001222218777915229,0.00028184804587371446,-4.0708184032493865e-05,-5.993693465294284e-05,-0.0001242660211550498,-0.00016523017272607535,-0.04757139725029548,-0.052291672830374045,0.0024685663035463917,0.0027739670602162643
strict_aerosol,AOI-01,landsat,R2024-H2,2024,2,19872,19872,0.0011817737260908703,0.00038138816928051845,0.00015463462183984392,0.4365241456741198,0.745212227769269,0.09823332194897147,-0.005151154769054033,16065,16065,0.0013012760395817143,0.0003311854581501963,2.3515542666004595e-05,0.12242006581955134,0.4344929676960816,0.048851118218087936,-0.002562911615528796,16065,16065,0.0010089678882637234,0.00038092713565597667,0.0001699798125085648,0.47240276955567584,0.753988140679797,0.10057196499714119,-0.005347410819013176,16065,16065,0.0013012760395817143,0.0003311854581501963,2.3515542666004595e-05,0.12242006581955134,0.4344929676960816,0.048851118218087936,-0.002562911615528796,16065,0.8084239130434783,0.00011950231349084402,0.00029230815131799093,-5.020271113032217e-05,-4.9741677505780383e-05,-0.00013111907917383932,-0.0001464642698425602,-0.049382203730883534,-0.05172084677905325,0.002588243153525237,0.00278449920348438
strict_aerosol,AOI-01,landsat,R2024-H3,2024,3,19872,19872,0.0011809444966472114,0.0003591872555819062,0.00012800579622820215,0.43731463005897364,0.7532417502327453,0.09662792894359856,-0.005107224644724565,16065,16065,0.0012974783305653803,0.00032149042497867737,1.465676172379757e-05,0.1275349374259085,0.44436565620974655,0.05121093308468384,-0.002715574610941969,16065,16065,0.0010108542669875114,0.0003530510564584352,0.00013404362565725957,0.4704281208757102,0.7620646607557985,0.09672674041181831,-0.00518402746268797,16065,16065,0.0012974783305653803,0.00032149042497867737,1.465676172379757e-05,0.1275349374259085,0.44436565620974655,0.05121093308468384,-0.002715574610941969,16065,0.8084239130434783,0.00011653383391816894,0.00028662406357786896,-3.7696830603228815e-05,-3.156063147975784e-05,-0.00011334903450440458,-0.000119386863933462,-0.04541699585891472,-0.045515807327134464,0.002391650033782596,0.0024684528517460013
strict_aerosol,AOI-01,landsat,R2025-H1,2025,1,14738,14738,0.0013752216480642538,0.0006170496079467353,0.00013499608549722006,0.35245285149110306,0.6404183852649127,0.10080825874284378,-0.005165141170417693,8560,8560,0.0014596118008602787,0.0005866883113877784,1.8289197220143127e-05,0.20172673092863957,0.5217112271698483,0.06759827978355502,-0.0035355563855799027,8560,8560,0.0012088156216650968,0.00059696709537215,0.0001396784951189646,0.45248378891457064,0.7479409837237713,0.09380331891262625,-0.004890984524567946,8560,8560,0.0014596118008602787,0.0005866883113877784,1.8289197220143127e-05,0.20172673092863957,0.5217112271698483,0.06759827978355502,-0.0035355563855799027,8560,0.5808115076672548,8.439015279602491e-05,0.0002507961791951819,-3.036129655895688e-05,-1.027878398437152e-05,-0.00011670688827707692,-0.00012138929789882148,-0.03320997895928876,-0.026205039129071225,0.0016295847848377901,0.001355428138988043
strict_aerosol,AOI-01,landsat,R2025-H2,2025,2,14738,14738,0.0013650952252453098,0.0006097352173020437,0.00013511322434132223,0.3619541472415131,0.6447416215787849,0.1053281495021411,-0.005432412362311486,8560,8560,0.001465175634557485,0.0005854107791054037,1.0326767060674017e-05,0.19562932226221286,0.519526916848801,0.06461020056181882,-0.0033663357615053894,8560,8560,0.0011802236242720733,0.0006131841401996784,0.00019120258530475135,0.47807817015041776,0.7502527297394,0.10549150242103093,-0.005519675267444669,8560,8560,0.001465175634557485,0.0005854107791054037,1.0326767060674017e-05,0.19562932226221286,0.519526916848801,0.06461020056181882,-0.0033663357615053894,8560,0.5808115076672548,0.0001000804093121753,0.00028495201028541184,-2.4324438196639936e-05,-2.7773361094274632e-05,-0.0001247864572806482,-0.00018087581824407733,-0.04071794894032228,-0.04088130185921211,0.0020660766008060963,0.0021533395059392794
strict_aerosol,AOI-01,landsat,R2025-H3,2025,3,14738,14738,0.001372422338251498,0.0005738149403587612,7.480297583573804e-05,0.3550863763471588,0.6505171709492439,0.09869899820912345,-0.005134813201461102,8560,8560,0.0014869718874969625,0.0005423497846808878,-6.511363074223506e-05,0.1715193478282212,0.5233888178936001,0.05457086598009377,-0.0028625078863545373,8560,8560,0.0011892781003306312,0.0005702123168150222,0.00011736864720085751,0.4700392593694249,0.756997869138933,0.09843572653281445,-0.005202288698277165,8560,8560,0.0014869718874969625,0.0005423497846808878,-6.511363074223506e-05,0.1715193478282212,0.5233888178936001,0.05457086598009377,-0.0028625078863545373,8560,0.5808115076672548,0.00011454954924546446,0.0002976937871663314,-3.146515567787342e-05,-2.7862532134134417e-05,-0.0001399166065779731,-0.00018248227794309257,-0.04412813222902968,-0.04386486055272067,0.002272305315106565,0.0023397808119226273
strict_aerosol,AOI-02,landsat,R2024-H1,2024,1,1542,1542,0.0611533456290388,0.0470908739790961,0.009833169569222746,0.903787324519462,0.9521390822006978,1.0328370889095944,-0.08795051082679384,548,548,0.07874957357159441,0.06265187327604879,0.001510938967846666,0.8525700224936876,0.9255827658599907,1.0615186077406784,-0.19639704221432885,548,548,0.05179223961874551,0.040539299137003534,0.006392803281705056,0.9362296558978995,0.9681782511159118,1.0106724497839938,-0.09681417165892414,548,548,0.07874957357159441,0.06265187327604879,0.001510938967846666,0.8525700224936876,0.9255827658599907,1.0615186077406784,-0.19639704221432885,548,0.3553826199740597,0.017596227942555616,0.026957333952848904,0.01556099929695269,0.022112574139045257,-0.00832223060137608,-0.00488186431385839,0.028681518831084052,0.05084615795668457,-0.10844653138753502,-0.09958287055540471
strict_aerosol,AOI-02,landsat,R2024-H2,2024,2,1542,1542,0.0604862108418881,0.046837525698680944,-0.0038078728634272376,0.9058750830322841,0.9521390822006973,0.9954864633534535,-0.08236274659659193,548,548,0.08072242276647719,0.06233414329031141,0.01675540754300678,0.8450906063461829,0.9235646339678732,0.9991848616967812,-0.14241237920595784,548,548,0.052562775949842815,0.042017582235080786,0.009776481171035233,0.9343180611631327,0.9681524277059423,0.9691566523509831,-0.07201834717216116,548,548,0.08072242276647719,0.06233414329031141,0.01675540754300678,0.8450906063461829,0.9235646339678732,0.9991848616967812,-0.14241237920595784,548,0.3553826199740597,0.02023621192458909,0.028159646816634375,0.015496617591630464,0.020316561055230623,0.020563280406434015,0.0069789263719715455,0.0036983983433277468,0.030028209345798085,-0.06004963260936591,-0.07039403203379668
strict_aerosol,AOI-02,landsat,R2024-H3,2024,3,1542,1542,0.061074551110503944,0.047415357864618285,-0.008285236993309299,0.9040350999234452,0.9521390822006975,0.9850451175303495,-0.08146470891879443,548,548,0.07856214768837698,0.06339971187973685,-0.0032962848713439085,0.8532709611744079,0.9239416511077109,0.9799954508929061,-0.15178579118574576,548,548,0.05324648625862442,0.04347908374101501,0.0027542409023709837,0.9325982324634009,0.9681524277059422,0.9275681454972644,-0.05762343233636735,548,548,0.07856214768837698,0.06339971187973685,-0.0032962848713439085,0.8532709611744079,0.9239416511077109,0.9799954508929061,-0.15178579118574576,548,0.3553826199740597,0.017487596577873035,0.025315661429752556,0.015984354015118565,0.019920628138721842,0.0049889521219653905,-0.006050525773714892,-0.00504966663744344,0.052427305395641666,-0.07032108226695133,-0.0941623588493784
strict_aerosol,AOI-02,landsat,R2025-H1,2025,1,7600,7600,0.058322397534448206,0.04488035725039942,0.014264307424891973,0.8546318277236516,0.9296188720290788,1.0145689898668875,-0.08837891837771922,3006,3006,0.07907776566487458,0.060989978878736285,0.0026205348257255785,0.5368151970943102,0.7373461723669053,0.9578370241311646,-0.13491623107985884,3006,3006,0.04833507656597483,0.03743565770715857,0.008341376541728878,0.8269505020002837,0.9132382065250509,0.9969565221035065,-0.09611114233032103,3006,3006,0.07907776566487458,0.060989978878736285,0.0026205348257255785,0.5368151970943102,0.7373461723669053,0.9578370241311646,-0.13491623107985884,3006,0.39552631578947367,0.020755368130426374,0.030742689098899753,0.016109621628336866,0.023554321171577713,-0.011643772599166394,-0.005720841716003299,-0.05673196573572292,-0.03911949797234193,-0.04653731270213962,-0.03880508874953781
strict_aerosol,AOI-02,landsat,R2025-H2,2025,2,7600,7600,0.062195023735876785,0.048449109866970284,0.025602732658025037,0.8346859109573714,0.9296188720290798,1.0243341535316366,-0.0827417245398524,3006,3006,0.08019064656216174,0.060982303326346535,0.009442842126445297,0.5236864325286212,0.7373774632433596,1.0020358163861494,-0.15827220752173676,3006,3006,0.04850435044723159,0.03763052350331768,0.010398509137096428,0.8257363091105587,0.9132382065250504,0.9682952852430616,-0.07622359532236456,3006,3006,0.08019064656216174,0.060982303326346535,0.009442842126445297,0.5236864325286212,0.7373774632433596,1.0020358163861494,-0.15827220752173676,3006,0.39552631578947367,0.017995622826284953,0.03168629611493015,0.01253319345937625,0.023351779823028856,-0.01615989053157974,-0.0009556670106511313,-0.022298337145487235,0.033740531143087726,-0.07553048298188436,-0.0820486121993722
strict_aerosol,AOI-02,landsat,R2025-H3,2025,3,7600,7600,0.057400593643264226,0.04419814090768831,0.010745809036536647,0.8591906932319451,0.9296188720290789,0.9920488741735304,-0.0787494148457919,3006,3006,0.07936571653958945,0.061302726226564595,0.002008642440521521,0.5334358071867357,0.7373733520929667,0.9829391982194108,-0.15267479238197879,3006,3006,0.04781697052787489,0.03729918915976701,0.006690394283940492,0.8306404709404999,0.913238206525051,0.9443190490535056,-0.06501587701048728,3006,3006,0.07936571653958945,0.061302726226564595,0.002008642440521521,0.5334358071867357,0.7373733520929667,0.9829391982194108,-0.15267479238197879,3006,0.39552631578947367,0.02196512289632522,0.031548746011714555,0.017104585318876285,0.024003537066797587,-0.008737166596015127,-0.0046817518434189714,-0.0091096759541196,0.03862014916590517,-0.07392537753618689,-0.08765891537149151
strict_aerosol,AOI-03,landsat,R2024-H1,2024,1,15551,15551,0.03667250528827264,0.028260908685778748,0.016506302140208814,0.8691289484131867,0.9498769568720935,0.9643769491644618,-0.07494910528627224,13404,13404,0.03555492259184279,0.024242220801060897,0.002115625563143033,0.8833748080098207,0.9401486636699087,0.8119808090705377,-0.05684925916875355,13404,13404,0.032373697857462996,0.02357126585299354,0.00638708282356456,0.9033109005970923,0.9528202871367852,0.915087535165617,-0.07312232637897065,13404,13404,0.03555492259184279,0.024242220801060897,0.002115625563143033,0.8833748080098207,0.9401486636699087,0.8119808090705377,-0.05684925916875355,13404,0.8619381390264291,-0.0011175826964298502,0.0031812247343797964,-0.004018687884717851,0.0006709549480673552,-0.01439067657706578,-0.004271457260421527,-0.1523961400939241,-0.10310672609507932,0.018099846117518692,0.016273067210217096
strict_aerosol,AOI-03,landsat,R2024-H2,2024,2,15551,15551,0.03195255354684338,0.022437933788611534,0.002696681561851105,0.9006486952354196,0.949940195959615,0.9190494354718157,-0.07729541703790502,13404,13404,0.03577138185706172,0.023786211078614092,-0.004223756462806336,0.881950451188922,0.940165960856948,0.8050089821517297,-0.06135639872818538,13404,13404,0.0317281330929837,0.021587378214204138,-0.0029417417894151096,0.9071286124777054,0.9528862743797255,0.897152526113197,-0.07789094689018508,13404,13404,0.03577138185706172,0.023786211078614092,-0.004223756462806336,0.881950451188922,0.940165960856948,0.8050089821517297,-0.06135639872818538,13404,0.8619381390264291,0.0038188283102183404,0.004043248764078015,0.0013482772900025586,0.0021988328644099546,-0.006920438024657441,-0.0012820146733912266,-0.11404045332008605,-0.09214354396146729,0.015939018309719638,0.0165345481619997
strict_aerosol,AOI-03,landsat,R2024-H3,2024,3,15551,15551,0.03228619380570804,0.023028772562915707,0.004881163761884749,0.8985630619681375,0.9499259361101392,0.9247923021402483,-0.07655708736667091,13404,13404,0.0355728488567117,0.023720781663555787,-0.002388275907506909,0.8832571769777182,0.9401630974108589,0.8107959001105269,-0.06104946008708925,13404,13404,0.03168161167635173,0.022151486248316112,0.001320953827574576,0.907400758400936,0.9528567445184125,0.9072793330382678,-0.07620657228917935,13404,13404,0.0355728488567117,0.023720781663555787,-0.002388275907506909,0.8832571769777182,0.9401630974108589,0.8107959001105269,-0.06104946008708925,13404,0.8619381390264291,0.003286655051003659,0.003891237180359969,0.00069200910064008,0.0015692954152396743,-0.0072694396693916575,-0.003709229735081485,-0.11399640202972139,-0.09648343292774086,0.01550762727958166,0.015157112202090095
strict_aerosol,AOI-03,landsat,R2025-H1,2025,1,14402,14402,0.03596168534123037,0.02694133582425457,0.006985483956223636,0.873493848372493,0.937162382311949,0.8872859532100673,-0.0718219727825205,11693,11693,0.039363461321738805,0.028137942365045427,0.010432395803793742,0.8399156781106282,0.9238335081080852,0.8201259478074142,-0.06110600271239597,11693,11693,0.03400490392596226,0.025892133312366946,0.008617051655662592,0.880533718774322,0.9424742154368513,0.8880750761348587,-0.07251833831253535,11693,11693,0.039363461321738805,0.028137942365045427,0.010432395803793742,0.8399156781106282,0.9238335081080852,0.8201259478074142,-0.06110600271239597,11693,0.8119011248437717,0.003401775980508434,0.005358557395776543,0.001196606540790856,0.002245809052678481,0.0034469118475701065,0.0018153441481311497,-0.0671600054026531,-0.06794912832744449,0.010715970070124536,0.011412335600139378
