aerosol_mode,AOI,sensor,window,primary_n,primary_RMSE,primary_MAE,primary_Bias,primary_R2,primary_Pearson_r,primary_slope,primary_intercept,sensitivity_n,sensitivity_RMSE,sensitivity_MAE,sensitivity_Bias,sensitivity_R2,sensitivity_Pearson_r,sensitivity_slope,sensitivity_intercept,primary_matched_n,primary_matched_RMSE,primary_matched_MAE,primary_matched_Bias,primary_matched_R2,primary_matched_Pearson_r,primary_matched_slope,primary_matched_intercept,sensitivity_matched_n,sensitivity_matched_RMSE,sensitivity_matched_MAE,sensitivity_matched_Bias,sensitivity_matched_R2,sensitivity_matched_Pearson_r,sensitivity_matched_slope,sensitivity_matched_intercept,matched_n,retention_fraction,delta_RMSE_operational,delta_RMSE_matched,delta_MAE_operational,delta_MAE_matched,delta_Bias_operational,delta_Bias_matched,delta_slope_operational,delta_slope_matched,delta_intercept_operational,delta_intercept_matched
exclude_high_aerosol,AOI-03,landsat,W2022_2023,14402,0.03653143446730625,0.02748820007824463,0.00904871756499707,0.8694535631114149,0.9372269641581725,0.9190494354718157,-0.07729541703790502,13996,0.035467925090565844,0.02620767053051572,0.0056895228226789656,0.8755885113543804,0.9375389995607016,0.8841593918403595,-0.07428343258726253,13996,0.035257681915449424,0.0261457074870819,0.005519765895700916,0.8770590874824128,0.938198646228234,0.8998649236838099,-0.07664886176068933,13996,0.035467925090565844,0.02620767053051572,0.0056895228226789656,0.8755885113543804,0.9375389995607016,0.8841593918403595,-0.07428343258726253,13996,0.9718094709068185,-0.001063509376740407,0.0002102431751164202,-0.0012805295477289098,6.196304343382072e-05,-0.003359194742318104,0.00016975692697804995,-0.0348900436314562,-0.01570553184345036,0.003011984450642491,0.002365429173426803
exclude_high_aerosol,AOI-03,landsat,W2023_2024,14402,0.037714332502368594,0.029040264709949404,0.013033995780367407,0.8608624274020507,0.9371285156581729,0.9150460019278217,-0.07232176131147369,13996,0.036543455338852567,0.02776522922351767,0.010379682596651224,0.8679287950141964,0.9374251942265377,0.8831708433669125,-0.0693104807022985,13996,0.03627299242839968,0.027623921807599306,0.010056801416733558,0.869876513236865,0.9380910746607175,0.8987861418771623,-0.07181002529472022,13996,0.036543455338852567,0.02776522922351767,0.010379682596651224,0.8679287950141964,0.9374251942265377,0.8831708433669125,-0.0693104807022985,13996,0.9718094709068185,-0.0011708771635160278,0.0002704629104528858,-0.001275035486431736,0.0001413074159183625,-0.002654313183716183,0.0003228811799176664,-0.03187515856090917,-0.015615298510249787,0.0030112806091751876,0.0024995445924217152
exclude_high_aerosol,AOI-03,landsat,W2022_2024,14402,0.03624529886394073,0.02723168908063038,0.00819136911345552,0.8714905865617243,0.9372000064427635,0.906043527373169,-0.07506609062152686,13996,0.03561605174452377,0.026461464760101406,0.0065447018003575155,0.8745471682371928,0.937509165845573,0.882167069737972,-0.07294025499587792,13996,0.035342085697508546,0.026317273056540306,0.006060606999476018,0.8764697635196336,0.9381646917761238,0.894985007631139,-0.07493826089118172,13996,0.03561605174452377,0.026461464760101406,0.0065447018003575155,0.8745471682371928,0.937509165845573,0.882167069737972,-0.07294025499587792,13996,0.9718094709068185,-0.0006292471194169549,0.00027396604701522553,-0.0007702243205289748,0.00014419170356110012,-0.0016466673130980042,0.0004840948008814974,-0.023876457635196968,-0.012817937893166986,0.002125835625648942,0.0019980058953038005
valid_retrieval_no_high,AOI-00,landsat,W2022,20251,0.04860363397715825,0.0390026305283236,-0.008582035576081948,0.7553387468902049,0.8753008071620663,0.9135300192938224,-0.043155574051828016,20220,0.04851157764097903,0.03693517541152344,0.00426886806623572,0.7529115991165625,0.869766404718129,1.1185897069552364,-0.1829119964404755,20220,0.04871431307911561,0.03901532525818235,-0.008753378939220235,0.7508420622741763,0.8734487881766355,0.9200360529157234,-0.04761712254638595,20220,0.04851157764097903,0.03693517541152344,0.00426886806623572,0.7529115991165625,0.869766404718129,1.1185897069552364,-0.1829119964404755,20220,0.9984692113969681,-9.205633617922343e-05,-0.00020273543813658507,-0.0020674551168001556,-0.002080149846658906,0.012850903642317668,0.013022247005455956,0.20505968766141403,0.19855365403951297,-0.1397564223886475,-0.13529487389408956
valid_retrieval_no_high,AOI-00,landsat,W2023,20251,0.047622661005005715,0.038885385163777,-0.0031412794403350413,0.7651151369039467,0.875300807162067,0.8544793879372247,0.0011015203776354454,20220,0.04820729284722125,0.03677475552577885,-0.0004111380288666497,0.7560015603253322,0.8695733834460376,1.0812580956993205,-0.16242656119320698,20220,0.04763236161935113,0.03890464233884019,-0.003227453477142261,0.7617868178958302,0.8734487881766354,0.8521457584339186,0.002568989835384894,20220,0.04820729284722125,0.03677475552577885,-0.0004111380288666497,0.7560015603253322,0.8695733834460376,1.0812580956993205,-0.16242656119320698,20220,0.9984692113969681,0.0005846318422155355,0.0005749312278701194,-0.00211062963799815,-0.002129886813061338,0.0027301414114683916,0.0028163154482756113,0.22677870776209585,0.22911233726540192,-0.16352808157084242,-0.16499555102859187
valid_retrieval_no_high,AOI-00,landsat,W2024,20251,0.05459148698931992,0.043455352786185134,-0.026620959027305786,0.6913419838552173,0.8753008071620669,0.821342425568143,-0.0005959104544163152,20220,0.0548063629258398,0.042339755201021054,-0.025707467096892173,0.6846277139345307,0.8694837242277352,1.0114209842691544,-0.14067068085296575,20220,0.054728847046348755,0.04355600633866001,-0.02690770832130983,0.6855191824010032,0.8734487881766344,0.8213026771622388,-0.0008217996988086895,20220,0.0548063629258398,0.042339755201021054,-0.025707467096892173,0.6846277139345307,0.8694837242277352,1.0114209842691544,-0.14067068085296575,20220,0.9984692113969681,0.0002148759365198788,7.751587949104272e-05,-0.0011155975851640798,-0.0012162511376389573,0.0009134919304136131,0.0012002412244176558,0.19007855870101142,0.19011830710691557,-0.14007477039854943,-0.13984888115415706
valid_retrieval_no_high,AOI-00,landsat,W2022_2023,20251,0.04797847843903022,0.03885990272724079,-0.006017645668735735,0.761592093412617,0.8753008071620679,0.8860855093515932,-0.022550811709008967,20220,0.04825433513325317,0.036785076193428565,0.0014469033824734904,0.7555251243282317,0.8696367423347401,1.0954063780901275,-0.1701048437807844,20220,0.04801613141567416,0.03886379955462154,-0.006171555781746616,0.7579328287664765,0.8734487881766347,0.888484180828238,-0.02427957110920964,20220,0.04825433513325317,0.036785076193428565,0.0014469033824734904,0.7555251243282317,0.8696367423347401,1.0954063780901275,-0.1701048437807844,20220,0.9984692113969681,0.0002758566942229479,0.00023820371757900943,-0.0020748265338122254,-0.002078723361192976,0.007464549051209225,0.007618459164220106,0.20932086873853428,0.20692219726188954,-0.14755403207177542,-0.14582527267157475
valid_retrieval_no_high,AOI-00,landsat,W2023_2024,20251,0.04992647284457533,0.04024357008372471,-0.01515288336156512,0.7418396842401004,0.8753008071620647,0.8355955161455583,0.00150303954960318,20220,0.05009362749360698,0.038300374330543376,-0.013472615235948207,0.7365328184481117,0.8695022859236649,1.040392247874999,-0.14795333452825588,20220,0.04999659849014729,0.04029659859730066,-0.015365674541352639,0.7375524770855533,0.8734487881766358,0.8342625782761599,0.002194838652740505,20220,0.05009362749360698,0.038300374330543376,-0.013472615235948207,0.7365328184481117,0.8695022859236649,1.040392247874999,-0.14795333452825588,20220,0.9984692113969681,0.00016715464903165056,9.702900345969628e-05,-0.0019431957531813315,-0.0019962242667572877,0.001680268125616913,0.0018930593054044317,0.20479673172944068,0.20612966959883905,-0.14945637407785906,-0.15014817318099638
valid_retrieval_no_high,AOI-00,landsat,W2022_2024,20251,0.04941579865093187,0.03980078399718749,-0.013564831734708419,0.7470938734763888,0.8753008071620675,0.8574769860461495,-0.011292472868706382,20220,0.049035621263574775,0.03744663968937509,-0.00888060443392299,0.7475444482286879,0.8695007856577899,1.048579492581106,-0.14887639528525254,20220,0.04949034178233033,0.039839000162479064,-0.013826436136672398,0.7428405620766807,0.8734487881766361,0.8585009306914694,-0.012210607786791061,20220,0.049035621263574775,0.03744663968937509,-0.00888060443392299,0.7475444482286879,0.8695007856577899,1.048579492581106,-0.14887639528525254,20220,0.9984692113969681,-0.0003801773873570932,-0.0004547205187555581,-0.002354144307812403,-0.0023923604731039758,0.004684227300785429,0.0049458317027494085,0.19110250653495653,0.19007856188963668,-0.13758392241654616,-0.13666578749846148
valid_retrieval_no_high,AOI-01,landsat,W2022,14738,0.0013951280046526457,0.0005133119633503603,-2.6646491557405317e-05,0.33357066162505355,0.6635350736346491,0.08803757795969219,-0.0046682387840633836,9498,0.0013424485793830146,0.0005041123437306484,-7.023361299056723e-05,0.3110072711815305,0.7130913753927539,0.06217218479661061,-0.003291199955497215,9498,0.0012037776252708657,0.0005190316678326489,3.232377576982256e-05,0.44599733618055704,0.756556066522799,0.091293273937552,-0.004865269210145948,9498,0.0013424485793830146,0.0005041123437306484,-7.023361299056723e-05,0.3110072711815305,0.7130913753927539,0.06217218479661061,-0.003291199955497215,9498,0.6444565069887366,-5.267942526963106e-05,0.0001386709541121489,-9.199619619711975e-06,-1.491932410200051e-05,-4.3587121433161915e-05,-0.0001025573887603898,-0.025865393163081583,-0.029121089140941393,0.0013770388285661685,0.0015740692546487326
valid_retrieval_no_high,AOI-01,landsat,W2023,14738,0.0013556186888521898,0.0006013871447245716,0.0001330803360065238,0.3707820696504037,0.6489570632237285,0.10954021202802719,-0.005685602641599043,9498,0.0012501862299808364,0.0006177428900906847,0.00014925568047802985,0.40245758002517507,0.6996271056813728,0.0931187194938664,-0.004833446757975852,9498,0.0011698394708549334,0.0006229203255933482,0.00021814550813005685,0.4767950303558599,0.7394412149164512,0.1115759741950944,-0.005801407310036763,9498,0.0012501862299808364,0.0006177428900906847,0.00014925568047802985,0.40245758002517507,0.6996271056813728,0.0931187194938664,-0.004833446757975852,9498,0.6444565069887366,-0.00010543245887135338,8.0346759125903e-05,1.635574536611303e-05,-5.177435502663535e-06,1.6175344471506034e-05,-6.8889827652027e-05,-0.016421492534160795,-0.018457254701228,0.0008521558836231905,0.0009679605520609112
valid_retrieval_no_high,AOI-01,landsat,W2024,14738,0.0013752216480642538,0.0006170496079467353,0.00013499608549722006,0.35245285149110306,0.6404183852649127,0.10080825874284378,-0.005165141170417693,9498,0.0012650524138633316,0.0006129732298476508,0.0001286331169096978,0.38816212391138316,0.6968517988925013,0.08710207178347858,-0.004502166423076657,9498,0.0011991883420346325,0.0006116267914041181,0.0001689377900574859,0.45021344489867543,0.7348355140073282,0.0978962145248325,-0.005055320045081644,9498,0.0012650524138633316,0.0006129732298476508,0.0001286331169096978,0.38816212391138316,0.6968517988925013,0.08710207178347858,-0.004502166423076657,9498,0.6444565069887366,-0.00011016923420092213,6.586407182869914e-05,-4.076378099084478e-06,1.3464384435327246e-06,-6.3629685875222445e-06,-4.030467314778809e-05,-0.013706186959365207,-0.01079414274135393,0.0006629747473410356,0.0005531536220049864
