sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,fold,train_n,test_n,train_blocks,test_blocks,RMSE,MAE,Bias,R2,Pearson_r,n
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,3,36705,8975,21,7,0.00104021981161535,0.00023709127514968858,0.00012154016338473259,0.5366473266598983,0.8278367445169226,8975
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,4,36673,9007,22,6,0.002703836748381179,0.0006301482756775536,-0.00012180044730740433,0.35379631847446735,0.8471237693801138,9007
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,5,36711,8969,23,5,0.0007728391744323612,0.0004656690787081755,0.00045356081705573084,-9.500368577742417,0.1869402450461043,8969
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022,2025,W2022,1,9663,2420,25,5,0.049502479482901304,0.038372462934615145,-0.005588715198204055,0.888879238516778,0.9436010680883085,2420
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022,2025,W2022,2,9668,2415,24,6,0.04693350128915018,0.03637418620111148,-6.417990527332345e-05,0.9299956529534321,0.964499004890887,2415
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022,2025,W2022,3,9667,2416,23,7,0.05033881209839437,0.03886957926121444,0.011539266283615532,0.864729926592042,0.9357854212126098,2416
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022,2025,W2022,4,9669,2414,23,7,0.05292759355743229,0.04069599984287156,0.002408426928841885,0.8900744528477262,0.9435630005224828,2414
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022,2025,W2022,5,9665,2418,25,5,0.04522074430172741,0.035894302652768544,-0.008567063284434068,0.9018499628213266,0.952084469189033,2418
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2023,2025,W2023,1,1683,455,11,1,0.06406479949748173,0.048256460521516976,0.019085692805743053,0.7446402187875336,0.8812349328098789,455
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2023,2025,W2023,2,1716,422,11,1,0.08139643659071427,0.06523861262718424,0.048667721869912806,0.7370070063941598,0.9416023770396814,422
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2023,2025,W2023,3,1724,414,9,3,0.06661844775483644,0.05281114289119582,-0.020359242266388692,0.7441376848329623,0.8779743848123654,414
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2023,2025,W2023,4,1702,436,10,2,0.07368766320784877,0.060731145910878206,-0.05585589961820704,-0.026837980125126837,0.7540491297481181,436
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2023,2025,W2023,5,1727,411,7,5,0.07530262767898817,0.06091853810109959,0.0046216317195246544,0.712950491478638,0.8450669133463282,411
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2024,2025,W2024,1,1013,253,20,4,0.06540281557949741,0.051072527692529346,-0.008610560287241392,0.8441249237076246,0.92230132281962,253
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2024,2025,W2024,2,1012,254,19,5,0.05936704563674977,0.04823786456672542,0.016511013933872203,0.9242122307881513,0.9660082763335033,254
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2024,2025,W2024,3,1013,253,19,5,0.0647231583997537,0.050667816148775725,-0.015224960685173311,0.699289493811829,0.8467194676374372,253
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2024,2025,W2024,4,1012,254,19,5,0.051401744918675586,0.03953053160014587,-0.0006570726394002829,0.8903743477243296,0.945212012614073,254
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2024,2025,W2024,5,1014,252,19,5,0.058548282889625596,0.04539970982382249,0.013409686609606706,0.8808702438656645,0.9420345037103579,252
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,1,6680,1448,9,3,0.058667103291136176,0.04510994606179977,-0.0045984090785973555,0.7364333207648464,0.861495206283842,1448
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,2,6570,1558,9,3,0.05376178873541426,0.04139137353321863,0.01298260206124937,0.8376233895974832,0.9214004269686011,1558
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,3,6453,1675,10,2,0.058857221031258726,0.046369584665690515,-0.031435443264667906,0.6946924513225479,0.8847275536916532,1675
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,4,6405,1723,10,2,0.05301560996008313,0.04111790623630964,0.006382051524972456,0.8938331089553807,0.9474820948175217,1723
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,5,6404,1724,10,2,0.0566073754233337,0.043003736354316105,0.013953093846817873,0.8455899647796139,0.9307935023310676,1724
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,1,2061,627,10,1,0.07523181257692475,0.05951078855493264,0.031178549165334857,0.7713992980517839,0.9239262897559316,627
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,2,2065,623,10,1,0.06433953647013314,0.04881143742611284,0.010553735318284508,0.7127765825888701,0.8559826702923992,623
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,3,2198,490,9,2,0.06541389432500146,0.052875210503122286,-0.03102273028011298,0.6208699109325673,0.8404922014099732,490
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,4,2206,482,7,4,0.07712102543394178,0.06383634390391234,-0.0512127501319631,0.5140396981742643,0.8592561929285907,482
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,5,2222,466,8,3,0.07658281512243793,0.06075756826747231,0.025499721316958202,0.7491894149289114,0.8815345365457076,466
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,1,6952,1499,9,2,0.05607833205735951,0.04301840293869536,0.007222064355052814,0.8076462624607537,0.9015294259866281,1499
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,2,6949,1502,8,3,0.058726083587373475,0.04533138629339543,-0.004131303203440917,0.7327903991122497,0.8592569615820238,1502
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,3,6750,1701,9,2,0.05784965833413326,0.04542639672554765,-0.02910912880764258,0.7071436455957436,0.884447857402624,1701
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,4,6519,1932,9,2,0.05797658104426778,0.0442065577876841,0.012042293143933016,0.8433083196340598,0.9283117521955601,1932
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,5,6634,1817,9,2,0.05490809120991669,0.042599141311376154,0.010174563458377197,0.8871204010374351,0.9457298695512328,1817
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2022,2025,W2022,1,10180,2526,23,5,0.0350915151798081,0.024109850015155674,-0.0012926959740418667,0.907681065751694,0.9545594866714557,2526
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2022,2025,W2022,2,10180,2526,23,5,0.020515212332236056,0.015790485535377305,0.00925255578633907,0.8619510435072034,0.9435658159875051,2526
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2022,2025,W2022,3,10181,2525,21,7,0.03176159939759827,0.019873528509644252,-0.0009009373191226224,0.9038543131844203,0.9507892931344021,2525
