sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,n,block_n,RMSE,MAE,Bias,R2,Pearson_r,slope,intercept,train_n,train_block_n
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2022;2023,2025,W2022_2023,18534,38,0.05885414933396514,0.045257276789612694,-0.007124335469310317,0.8805067669281802,0.9394120392862397,0.8767085097180896,0.01140106733041224,26061,37
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2023;2024,2025,W2023_2024,18534,38,0.058888992705033096,0.04557792733028711,0.007856088726505832,0.8803652380953709,0.9394120392862397,0.861846901067456,0.034225364964555416,25498,37
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,18534,38,0.058441757115295166,0.04501297827989674,-0.002545979717764819,0.8821754830274435,0.9394120392862395,0.8715566589278798,0.018698540946081255,43973,37
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2022,2025,W2022,14402,35,0.03525327081797773,0.025386190696769013,8.771279047055058e-05,0.8784288833879982,0.9373203389781679,0.8794830332519278,-0.07694415233456961,16230,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2023,2025,W2023,14402,35,0.04237940869529899,0.03360818044786372,0.022058142171610614,0.8243123002170549,0.9371070493023295,0.9643769491644603,-0.07494910528627186,11178,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2024,2025,W2024,14402,35,0.035961685341230364,0.026941335824254554,0.006985483956223608,0.8734938483724931,0.937162382311951,0.8872859532100696,-0.07182197278252109,15551,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,14402,35,0.03653143446730626,0.027488200078244637,0.00904871756499709,0.8694535631114149,0.9372269641581711,0.9190494354718161,-0.07729541703790507,27408,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,14402,35,0.037714332502368594,0.029040264709949394,0.013033995780367394,0.8608624274020508,0.9371285156581727,0.915046001927823,-0.07232176131147403,26729,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,14402,35,0.03624529886394073,0.027231689080630377,0.008191369113455511,0.8714905865617243,0.9372000064427638,0.9060435273731696,-0.07506609062152703,42959,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2022,2025,W2022,17860,35,0.029232283804308066,0.02339651934632828,0.011241532508911084,0.9191402203765808,0.9660073923688975,0.9880589113373855,-0.10338806817693058,18858,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2023,2025,W2023,17860,35,0.03337330731418148,0.027551983665077714,0.020122363933461476,0.8946085072647207,0.9658999345079082,1.0295265383476033,-0.10482926625998168,17967,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2024,2025,W2024,17860,35,0.028290118730593852,0.020383211338155665,-0.004259977231123499,0.924268492688769,0.966580831796315,0.942723602090946,-0.10776095969472457,18695,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2022;2023,2025,W2022_2023,17860,35,0.030992121697762255,0.025227746680105287,0.01576594475203228,0.9091113447140327,0.965972638209182,1.0134096080627302,-0.10518345600012216,36825,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2023;2024,2025,W2023_2024,17860,35,0.028398861421267022,0.022270319766877288,0.007351475658778255,0.9236851741498807,0.9660369316900681,0.9656633406731697,-0.10169441721819983,36662,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,17860,35,0.02864881688159606,0.022635038955022536,0.008546520200180506,0.9223358768123577,0.9660086616446903,0.9696778135810633,-0.10149331436497622,55520,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2022,2025,W2022,18857,35,0.03951876065417722,0.02735860690305402,-0.002053011051756294,0.8492832978981008,0.9221149698776745,0.8372042917999825,-0.03734214781030837,19267,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2023,2025,W2023,18857,35,0.039786712180285164,0.027126749575029772,-0.004005228405597666,0.8472325411759636,0.9221122032332009,0.8238965927972801,-0.036637054853634304,16731,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2024,2025,W2024,18857,35,0.03962049382151596,0.02805127634825195,0.00046716003125803885,0.848506318916378,0.9220066543467396,0.8225156139359112,-0.03184484833354012,19142,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2022;2023,2025,W2022_2023,18857,35,0.039646545427459975,0.027236482760993767,-0.0030368742485098878,0.8483070305774125,0.9221091495745114,0.8293543120646574,-0.03675656657890522,35998,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2023;2024,2025,W2023_2024,18857,35,0.039645666464630594,0.0275690781412779,-0.0015974424581981235,0.848313756560833,0.9220492995359216,0.8222434796223715,-0.033872000581052164,35873,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,18857,35,0.03960142659358215,0.02747547288985161,-0.0018325935137303915,0.8486520954685244,0.9220716518121864,0.8270263361017155,-0.035071035969743036,55140,35
