sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-01,modis,2021;2022;2023,2024,R2024-H3,3,19878,35,0.0013713851121106816,0.0004408871812431159,0.000179839220793206,0.24097716061702512,0.5712188417264286,19878,0.08620234739538009,-0.004864939603444966,59634,35,1.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-01,modis,2024,2025,R2025-H1,1,19878,35,0.0015301914218663604,0.000472833643629273,-7.073827276235444e-05,0.2290020191971791,0.6684975744159392,19878,0.05110988172159897,-0.0028150944328324515,19878,35,3.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-01,modis,2023;2024,2025,R2025-H2,2,19878,35,0.0014734826564928472,0.0004930812955601761,-1.0024037016673305e-05,0.28508934238526695,0.6778159407140044,19878,0.0668775275409987,-0.0037212072302103766,39756,35,2.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-01,modis,2022;2023;2024,2025,R2025-H3,3,19878,35,0.0014507230444003477,0.0005119764291834618,2.9472812236953387e-05,0.30700398991242583,0.6763311041706928,19878,0.07394526946946757,-0.004107939125663467,59634,35,1.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-01,sentinel2,2023,2024,R2024-H1,1,19878,35,0.001262532688527511,0.00038251896581068,0.00011587511667801135,0.3566886020710126,0.721618340955829,19878,0.07613351471289288,-0.0024567962966337425,19729,35,2.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-01,sentinel2,2022;2023,2024,R2024-H2,2,19878,35,0.001283010828018938,0.0004401441957590559,0.00017571242968058223,0.3356504782832469,0.6966180048661349,19878,0.07344932199686377,-0.0022645884969966167,39607,35,3.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-01,sentinel2,2021;2022;2023,2024,R2024-H3,3,19878,35,0.0012558276218619594,0.0003945561781271218,0.0001318545960316553,0.36350346225029695,0.7195757572646169,19878,0.07878092592007613,-0.0025333580949566904,59485,35,1.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-01,sentinel2,2024,2025,R2025-H1,1,19878,35,0.0013951338201383312,0.00032595071153869004,-0.0002328025825148485,0.35909531213758494,0.8470703341120515,19878,0.06445250534104617,-0.0020341700055470967,19878,35,3.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-01,sentinel2,2023;2024,2025,R2025-H2,2,19878,35,0.0013658898120329913,0.0003207465893720884,-0.00022872737577569834,0.38568227531703714,0.8475791954719489,19878,0.07062203909620057,-0.002255905685942116,39607,35,2.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-01,sentinel2,2022;2023;2024,2025,R2025-H3,3,19878,35,0.0013568861977573923,0.00032877467150374973,-0.0002134852983773004,0.39375444924926095,0.8460051752069516,19878,0.07057365270261756,-0.002194677813068089,59485,35,1.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,landsat,2023,2024,R2024-H1,1,1542,30,0.061153345629038805,0.0470908739790961,0.009833169569222847,0.903787324519462,0.9521390822006974,1542,1.0328370889095935,-0.08795051082679328,2686,15,3.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,landsat,2022;2023,2024,R2024-H2,2,1542,30,0.06048621084188809,0.04683752569868093,-0.0038078728634271743,0.9058750830322841,0.9521390822006972,1542,0.9954864633534538,-0.08236274659659204,10105,15,1.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,landsat,2021;2022;2023,2024,R2024-H3,3,1542,30,0.06107455111050393,0.047415357864618264,-0.00828523699330934,0.9040350999234452,0.9521390822006977,1542,0.9850451175303505,-0.08146470891879498,6670,9,2.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,landsat,2024,2025,R2025-H1,1,7600,36,0.0583223975344482,0.04488035725039942,0.014264307424891954,0.8546318277236518,0.9296188720290797,7600,1.0145689898668873,-0.0883789183777191,1542,30,2.0
