sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,status,held_out_year,train_n,test_n,RMSE,MAE,Bias,R2,Pearson_r,n
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2022;2023,2025,W2022_2023,COMPLETED,2022,7512,13402,0.04531917551972214,0.03633283384872548,-0.023691995193255204,0.9228580649592073,0.9718733020188662,13402.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2022;2023,2025,W2022_2023,COMPLETED,2023,13402,7512,0.0580054432387225,0.044648739578409105,0.020842450159515337,0.8589143960635411,0.93699478057859,7512.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2023;2024,2025,W2023_2024,COMPLETED,2023,12912,7512,0.05796804248785119,0.04459859953067501,0.02091019492931647,0.8590962757655841,0.9369975367610732,7512.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2023;2024,2025,W2023_2024,COMPLETED,2024,7512,12912,0.04850939054625062,0.03826023966827261,-0.021817587420328716,0.9156396218174105,0.9660176030971306,12912.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,20424,13402,0.03931100007068685,0.03024241389896939,-0.00813721425264601,0.9419563502407069,0.9718330416874784,13402.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,26314,7512,0.05801694985126025,0.04465015587569152,0.02095809889811079,0.8588584158551962,0.9369960113287298,7512.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,20914,12912,0.0439430374833903,0.03371507056966772,-0.0075393411187475905,0.930774352246682,0.9659552742500521,12912.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
